Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
10,1,0,-0.00707107,-0.00707107,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03491,0.337028,1,0.000707193,-0.00741732,-0.000498499,0.00746761,1.13337
11,1,0,-0.00777817,-0.00777817,0,0.011,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02913,0.328054,1,0.00110209,-0.00687729,-0.000582283,0.00698933,1.12275
12,1,0,-0.00848528,-0.00848528,0,0.012,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02578,0.319456,1,-0.000125137,-0.00635936,-0.00132535,0.00649721,1.11711
13,1,0,-0.00919239,-0.00919239,0,0.013,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.0244,0.310685,1,-0.00353213,-0.00690833,-0.00132787,0.00787174,1.12345
14,1,0,-0.0098995,-0.0098995,0,0.014,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02097,0.304911,1,-0.00512986,-0.00835035,-0.000437575,0.00980996,1.12191
15,1,0,-0.0106066,-0.0106066,0,0.015,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.01426,0.302221,1,-0.00443745,-0.00898782,-6.65658e-05,0.0100238,1.12429
16,1,0,-0.0113137,-0.0113137,0,0.016,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.00445,0.300784,1,-0.00351847,-0.00865666,-7.67062e-06,0.00934438,1.14582
17,1,0,-0.0120208,-0.0120208,0,0.017,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.99066,0.298212,1,-0.00336874,-0.00913572,-0.000171728,0.00973855,1.17793
18,1,0,-0.0127279,-0.0127279,0,0.018,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.97057,0.292885,1,-0.00381623,-0.010549,-0.000484651,0.0112285,1.21014
19,1,0,-0.013435,-0.013435,0,0.019,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.94478,0.286236,1,-0.00473416,-0.0127544,-0.000563125,0.0136163,1.22456
20,1,0,-0.0141421,-0.0141421,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.91572,0.280007,1,-0.00541927,-0.0131919,-0.000152397,0.0142624,1.22674
21,1,0,-0.0148492,-0.0148492,0,0.021,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.88474,0.274705,1,-0.00601762,-0.012548,-9.20738e-05,0.0139166,1.22457
22,1,0,-0.0155563,-0.0155563,0,0.022,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.8519,0.271801,1,-0.00613994,-0.0118985,-1.08736e-05,0.0133893,1.21621
23,1,0,-0.0162635,-0.0162635,0,0.023,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.81781,0.274067,1,-0.00557979,-0.0113855,0.000124785,0.0126799,1.20326
24,1,0,-0.0169706,-0.0169706,0,0.024,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.78415,0.283468,1,-0.00422692,-0.0100422,0.000472851,0.0109058,1.19452
25,1,0,-0.0176777,-0.0176777,0,0.025,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.75255,0.297719,1,-0.00235402,-0.00740838,0.00051821,0.00779064,1.20179
26,1,0,-0.0183848,-0.0183848,0,0.026,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.72437,0.309367,1,-0.0014973,-0.00504861,-0.000273131,0.00527304,1.2045
27,1,0,-0.0190919,-0.0190919,0,0.027,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.69809,0.311239,1,-0.00241532,-0.0041982,-0.000523265,0.0048716,1.19625
28,1,0,-0.019799,-0.019799,0,0.028,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.67191,0.30466,1,-0.00174269,-0.00270531,0.000704223,0.00329418,1.1588
29,1,0,-0.0205061,-0.0205061,0,0.029,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.6544,0.296041,1,0.00505192,0.00193834,0.00335358,0.00636597,1.19462
30,0.999957,0,-0.0212132,-0.0212132,0,0.03,2.19603e-06,2.33842e-06,0.000137746,0.000137783,2.05588e-08,2.34635e-08,3.20189e-07,-1.88534e-08,3.19203e-08,3.72895e-09,3.23856e-07,2.58651e-05,6.82527e-11,-6.73892,0.287117,1,0.0410698,0.0405585,-0.260096,0.266424,2.27628
31,0,0,-0.0219203,-0.0219203,0,0.031,0.0948488,0.101593,8.79684,8.79794,0.000443356,0.000596202,0.00399745,-0.000251306,0.000792741,0.000487941,0.00417868,0.710563,0.000112076,-6.30827,0.22504,1,0,0,0,0,0
32,0,0,-0.0226274,-0.0226274,0,0.032,0.118107,0.124208,10.1668,10.1683,0.000347884,0.000470098,0.00248688,-9.43356e-05,0.000639248,0.000472439,0.00267719,0.55743,0.00016314,-5.95038,0.180345,1,0,0,0,0,0
33,1,0,-0.0233345,-0.0233345,0,0.033,0.132347,0.137797,11.1112,11.1129,0.0002936,0.000386669,0.00170609,-1.40578e-05,0.000525384,0.000423403,0.00189788,0.298805,0.000119666,-5.63054,0.14946,1,0,0,0,0,0
34,1,0,-0.0240416,-0.0240416,0,0.034,0.141202,0.145838,11.7516,11.7533,0.000258252,0.000329682,0.00114725,3.12824e-05,0.000429372,0.000361222,0.00134439,0.0562081,3.44698e-05,-5.32803,0.126269,1,0,0,0,0,0
35,0.734517,0.120845,-0.0247487,-0.0247487,0,0.035,0.146796,0.150076,11.8925,11.8944,0.000229924,0.000284784,0.000595598,4.7704e-05,0.000298987,0.000255785,0.000803616,0.000377987,2.11974e-06,-5.04583,0.108359,1,0,0,0,0,0
36,1,0,-0.0254558,-0.0254558,0,0.036,0.150078,0.153271,11.8611,11.863,0.000206063,0.00024944,0.000504269,5.31584e-05,0.0002635,0.000229665,0.000695682,2.08874e-05,1.22429e-07,-4.7937,0.0946947,1,0,0,0,0,0
37,1,0,-0.026163,-0.026163,0,0.037,0.152567,0.156521,11.8334,11.8355,0.00018778,0.000224094,0.000444342,5.83824e-05,0.000240269,0.000211469,0.000623519,2.06538e-05,1.27816e-07,-4.56437,0.0837143,1,0,0,0,0,0
38,1,0,-0.0268701,-0.0268701,0,0.038,0.154508,0.158623,11.8043,11.8064,0.000171775,0.000199655,0.000383521,6.19925e-05,0.000214667,0.000192924,0.000551001,2.05908e-05,1.35245e-07,-4.34259,0.0741974,1,0,0,0,0,0
39,1,0,-0.0275772,-0.0275772,0,0.039,0.155391,0.159761,11.7816,11.7837,0.000159441,0.000184154,0.000343277,6.57513e-05,0.00019929,0.00017971,0.000503496,2.05453e-05,1.5532e-07,-4.15593,0.0668885,1,0,0,0,0,0
40,1,0,-0.0282843,-0.0282843,0,0.04,0.156844,0.160041,11.7591,11.7612,0.000146635,0.000171078,0.000300765,6.712e-05,0.000182709,0.000163598,0.000453741,2.05093e-05,1.53402e-07,-3.97112,0.060194,1,0,0,0,0,0
41,1,0,-0.0289914,-0.0289914,0,0.041,0.158022,0.160214,11.7382,11.7403,0.000136704,0.000158096,0.000271101,6.81615e-05,0.000168689,0.000152384,0.000416534,2.04822e-05,1.75496e-07,-3.79668,0.0543766,1,0,0,0,0,0
42,1,0,-0.0296985,-0.0296985,0,0.042,0.158496,0.159965,11.7193,11.7215,0.000128151,0.000147182,0.000241135,6.91016e-05,0.000155005,0.000140907,0.000380641,2.04487e-05,1.74338e-07,-3.63392,0.0493195,1,0,0,0,0,0
43,1,0,-0.0304056,-0.0304056,0,0.043,0.157535,0.159684,11.6996,11.7018,0.000119736,0.000141,0.000216608,7.00229e-05,0.000144907,0.000129807,0.000351977,2.0417e-05,1.86346e-07,-3.47597,0.0447305,1,0,0,0,0,0
44,1,0,-0.0311127,-0.0311127,0,0.044,0.156303,0.158064,11.6831,11.6852,0.000109018,0.000134021,0.000191607,6.71362e-05,0.00013193,0.000114857,0.000318849,2.03769e-05,1.90441e-07,-3.33164,0.0407473,1,0,0,0,0,0
45,1,0,-0.0318198,-0.0318198,0,0.045,0.157343,0.158942,11.6659,11.6681,0.000108536,0.000128713,0.000172886,6.91818e-05,0.00011997,0.000108398,0.000298606,2.03603e-05,2.01574e-07,-3.17929,0.037002,1,0,0,0,0,0
46,1,0,-0.0325269,-0.0325269,0,0.046,0.158852,0.165193,11.6515,11.6538,0.000111193,0.000130887,0.000159889,7.72181e-05,0.000116961,0.000107298,0.000293624,2.03515e-05,2.14382e-07,-3.05542,0.034546,1,0,0,0,0,0
47,1,0,-0.033234,-0.033234,0,0.047,0.16019,0.165027,11.6374,11.6397,0.000111825,0.000128267,0.000147206,8.02346e-05,0.000109797,0.000102582,0.000282211,2.03399e-05,2.27307e-07,-2.93238,0.03203,1,0,0,0,0,0
48,1,0,-0.0339411,-0.0339411,0,0.048,0.161528,0.164861,11.6233,11.6255,0.000112457,0.000125648,0.000134522,8.32511e-05,0.000102632,9.78667e-05,0.000271242,2.03284e-05,2.40232e-07,-2.80934,0.029514,1,0,0,0,0,0
49,1,0,-0.0346482,-0.0346482,0,0.049,0.162867,0.164695,11.6091,11.6114,0.000113089,0.000123028,0.000121838,8.62675e-05,9.54678e-05,9.3151e-05,0.000260774,2.03168e-05,2.53158e-07,-2.6863,0.0269981,1,0,0,0,0,0
50,1,0,-0.0353553,-0.0353553,0,0.05,0.163108,0.164144,11.597,11.5993,0.000111537,0.000119294,0.000109401,8.6399e-05,8.86873e-05,8.74136e-05,0.000248217,2.0303e-05,2.60266e-07,-2.57407,0.0247228,1,0,0,0,0,0
51,1,0,-0.0360624,-0.0360624,0,0.051,0.162974,0.163461,11.5855,11.5878,0.000109235,0.000115177,9.70488e-05,8.5541e-05,8.20385e-05,8.13257e-05,0.000235113,2.02884e-05,2.65378e-07,-2.46554,0.0225302,1,0,0,0,0,0
52,1,0,-0.0367696,-0.0367696,0,0.052,0.162839,0.162779,11.5741,11.5764,0.000106933,0.000111061,8.46962e-05,8.46831e-05,7.53897e-05,7.52377e-05,0.000222392,2.02739e-05,2.70491e-07,-2.35701,0.0203375,1,0,0,0,0,0
53,1,0,-0.0374767,-0.0374767,0,0.053,0.162705,0.162096,11.5626,11.5649,0.000104631,0.000106944,7.23437e-05,8.38252e-05,6.87409e-05,6.91498e-05,0.000210124,2.02594e-05,2.75604e-07,-2.24847,0.0181449,1,0,0,0,0,0
54,1,0,-0.0381838,-0.0381838,0,0.054,0.161518,0.160611,11.5531,11.5553,0.00010101,0.000104232,6.51605e-05,8.23011e-05,6.42251e-05,6.41118e-05,0.000200803,2.02472e-05,2.80158e-07,-2.15245,0.0167553,1,0,0,0,0,0
55,1,0,-0.0388909,-0.0388909,0,0.055,0.16031,0.159109,11.5436,11.5458,9.73626e-05,0.000101549,5.8082e-05,8.07636e-05,5.97525e-05,5.9095e-05,0.000191704,2.0235e-05,2.84701e-07,-2.05667,0.0153819,1,0,0,0,0,0
56,1,0,-0.039598,-0.039598,0,0.056,0.159102,0.157606,11.5341,11.5362,9.3715e-05,9.88652e-05,5.10035e-05,7.92261e-05,5.52798e-05,5.40782e-05,0.000182798,2.02228e-05,2.89244e-07,-1.9609,0.0140086,1,0,0,0,0,0
57,1,0,-0.0403051,-0.0403051,0,0.057,0.157894,0.156104,11.5246,11.5267,9.00674e-05,9.61818e-05,4.39251e-05,7.76885e-05,5.08072e-05,4.90614e-05,0.000174116,2.02107e-05,2.93787e-07,-1.86513,0.0126352,1,0,0,0,0,0
58,1,0,-0.0410122,-0.0410122,0,0.058,0.156191,0.154426,11.5165,11.5186,8.66418e-05,9.2814e-05,3.98109e-05,7.54714e-05,4.67065e-05,4.49694e-05,0.00016615,2.02015e-05,3.03658e-07,-1.78272,0.0116243,1,0,0,0,0,0
59,1,0,-0.0417193,-0.0417193,0,0.059,0.154243,0.152662,11.5093,11.5113,8.33257e-05,8.91086e-05,3.71594e-05,7.29189e-05,4.27893e-05,4.13336e-05,0.000158496,2.01938e-05,3.1616e-07,-1.7069,0.0107922,1,0,0,0,0,0
60,1,0,-0.0424264,-0.0424264,0,0.06,0.152296,0.150897,11.502,11.504,8.00096e-05,8.54032e-05,3.45078e-05,7.03663e-05,3.88721e-05,3.76979e-05,0.000150896,2.01862e-05,3.28661e-07,-1.63108,0.00996017,1,0,0,0,0,0
61,1,0,-0.0431335,-0.0431335,0,0.061,0.150348,0.149132,11.4947,11.4967,7.66935e-05,8.16978e-05,3.18562e-05,6.78138e-05,3.49549e-05,3.40621e-05,0.00014336,2.01785e-05,3.41162e-07,-1.55526,0.0091281,1,0,0,0,0,0
62,1,0,-0.0438406,-0.0438406,0,0.062,0.148401,0.147367,11.4874,11.4893,7.33774e-05,7.79924e-05,2.92046e-05,6.52613e-05,3.10376e-05,3.04263e-05,0.000135897,2.01708e-05,3.53663e-07,-1.47944,0.00829603,1,0,0,0,0,0
63,1,0,-0.0445477,-0.0445477,0,0.063,0.147372,0.146503,11.4816,11.4835,7.19991e-05,7.63985e-05,2.74681e-05,6.44196e-05,2.79295e-05,2.74769e-05,0.000132136,2.01686e-05,3.60829e-07,-1.41711,0.00773174,1,0,0,0,0,0
64,1,0,-0.0452548,-0.0452548,0,0.064,0.146676,0.145965,11.4763,11.4781,7.13236e-05,7.55703e-05,2.60633e-05,6.41983e-05,2.51148e-05,2.47763e-05,0.000129782,2.01683e-05,3.6606e-07,-1.35966,0.00726456,1,0,0,0,0,0
65,1,0,-0.0459619,-0.0459619,0,0.065,0.145981,0.145427,11.4709,11.4728,7.06481e-05,7.4742e-05,2.46586e-05,6.39769e-05,2.23001e-05,2.20757e-05,0.000127527,2.01681e-05,3.71291e-07,-1.30221,0.00679738,1,0,0,0,0,0
66,1,0,-0.046669,-0.046669,0,0.066,0.145285,0.144889,11.4656,11.4674,6.99725e-05,7.39138e-05,2.32538e-05,6.37556e-05,1.94854e-05,1.93751e-05,0.000125379,2.01679e-05,3.76522e-07,-1.24477,0.00633021,1,0,0,0,0,0
67,1,0,-0.0473762,-0.0473762,0,0.067,0.144589,0.144351,11.4603,11.4621,6.9297e-05,7.30856e-05,2.18491e-05,6.35342e-05,1.66707e-05,1.66746e-05,0.000123343,2.01676e-05,3.81753e-07,-1.18732,0.00586303,1,0,0,0,0,0
68,1,0,-0.0480833,-0.0480833,0,0.068,0.143585,0.143485,11.4548,11.4566,6.84319e-05,7.2058e-05,2.04447e-05,6.31147e-05,1.38898e-05,1.4015e-05,0.000121104,2.01762e-05,3.89845e-07,-1.12742,0.00539784,1,0,0,0,0,0
69,1,0,-0.0487904,-0.0487904,0,0.069,0.139136,0.138957,11.4476,11.4493,6.54512e-05,6.8806e-05,1.9045e-05,6.04841e-05,1.14854e-05,1.18132e-05,0.000115372,2.02837e-05,4.29861e-07,-1.04009,0.00495478,1,0,0,0,0,0
70,1,0,-0.0494975,-0.0494975,0,0.07,0.134687,0.134429,11.4404,11.442,6.24706e-05,6.55539e-05,1.76452e-05,5.78536e-05,9.08114e-06,9.61136e-06,0.000109696,2.03912e-05,4.69876e-07,-0.952757,0.00451173,1,0,0,0,0,0
71,1,0,-0.0502046,-0.0502046,0,0.071,0.130239,0.129901,11.4332,11.4347,5.949e-05,6.23019e-05,1.62455e-05,5.5223e-05,6.67682e-06,7.40953e-06,0.000104084,2.04986e-05,5.09892e-07,-0.865427,0.00406868,1,0,0,0,0,0
72,1,0,-0.0509117,-0.0509117,0,0.072,0.12579,0.125373,11.426,11.4274,5.65094e-05,5.90498e-05,1.48457e-05,5.25924e-05,4.27252e-06,5.20771e-06,9.85491e-05,2.06061e-05,5.49907e-07,-0.778097,0.00362562,1,0,0,0,0,0
73,1,0,-0.0516188,-0.0516188,0,0.073,0.121342,0.120845,11.4188,11.42,5.35287e-05,5.57978e-05,1.3446e-05,4.99618e-05,1.8682e-06,3.00588e-06,9.31033e-05,2.07136e-05,5.89923e-07,-0.690767,0.00318257,1,0,0,0,0,0
74,1,0,-0.0523259,-0.0523259,0,0.074,0.116893,0.116317,11.4116,11.4127,5.05481e-05,5.25458e-05,1.20462e-05,4.73312e-05,-5.36104e-07,8.04066e-07,8.77637e-05,2.0821e-05,6.29938e-07,-0.603438,0.00273952,1,0,0,0,0,0
75,1,0,-0.053033,-0.053033,0,0.075,0.115488,0.114666,11.4076,11.4087,4.90363e-05,5.07008e-05,1.13883e-05,4.58973e-05,-1.76099e-06,-3.23118e-07,8.49387e-05,2.31261e-05,7.25907e-07,-0.559844,0.00251245,1,0,0,0,0,0
76,1,0,-0.0537401,-0.0537401,0,0.076,0.116022,0.114848,11.4056,11.4068,4.84608e-05,4.97528e-05,1.12033e-05,4.52262e-05,-2.23393e-06,-7.65164e-07,8.36678e-05,2.68323e-05,8.57549e-07,-0.544134,0.00242309,1,0,0,0,0,0
77,1,0,-0.0544472,-0.0544472,0,0.077,0.116557,0.115029,11.4037,11.4049,4.78854e-05,4.88048e-05,1.10183e-05,4.45551e-05,-2.70687e-06,-1.20721e-06,8.24031e-05,3.05385e-05,9.89191e-07,-0.528423,0.00233372,1,0,0,0,0,0
78,1,0,-0.0551543,-0.0551543,0,0.078,0.117091,0.115211,11.4018,11.403,4.731e-05,4.78569e-05,1.08333e-05,4.3884e-05,-3.17981e-06,-1.64926e-06,8.11451e-05,3.42446e-05,1.12083e-06,-0.512713,0.00224436,1,0,0,0,0,0
79,1,0,-0.0558614,-0.0558614,0,0.079,0.117626,0.115393,11.3998,11.401,4.67346e-05,4.69089e-05,1.06483e-05,4.3213e-05,-3.65275e-06,-2.09131e-06,7.98939e-05,3.79508e-05,1.25247e-06,-0.497003,0.00215499,1,0,0,0,0,0
80,1,0,-0.0565685,-0.0565685,0,0.08,0.11816,0.115575,11.3979,11.3991,4.61592e-05,4.5961e-05,1.04634e-05,4.25419e-05,-4.12569e-06,-2.53335e-06,7.865e-05,4.1657e-05,1.38412e-06,-0.481293,0.00206563,1,0,0,0,0,0
81,1,0,-0.0572756,-0.0572756,0,0.081,0.118695,0.115757,11.396,11.3972,4.55838e-05,4.5013e-05,1.02784e-05,4.18708e-05,-4.59864e-06,-2.9754e-06,7.74136e-05,4.53632e-05,1.51576e-06,-0.465583,0.00197627,1,0,0,0,0,0
82,0.988178,0,-0.0579828,-0.0579828,0,0.082,0.118686,0.115551,11.3825,11.3837,4.4854e-05,4.40324e-05,1.149e-05,4.11204e-05,-5.4855e-06,-3.85926e-06,7.628e-05,0.000298693,2.14302e-06,-0.44533,0.00188458,1,0,0,0,0,0
83,0.929251,0,-0.0586899,-0.0586899,0,0.083,0.116509,0.113802,11.3228,11.3239,4.35095e-05,4.29217e-05,1.82667e-05,4.00538e-05,-8.02166e-06,-6.50356e-06,7.60261e-05,0.00154666,4.74513e-06,-0.406977,0.00178364,1,0,0,0,0,0
84,0.870323,0,-0.059397,-0.059397,0,0.084,0.114332,0.112054,11.2631,11.2642,4.21649e-05,4.1811e-05,2.50433e-05,3.89873e-05,-1.05578e-05,-9.14788e-06,7.66053e-05,0.00279464,7.34725e-06,-0.368624,0.0016827,1,0,0,0,0,0
85,0.811396,0,-0.0601041,-0.0601041,0,0.085,0.112155,0.110305,11.2033,11.2044,4.08203e-05,4.07003e-05,3.182e-05,3.79207e-05,-1.3094e-05,-1.17922e-05,7.79988e-05,0.0040426,9.94936e-06,-0.33027,0.00158177,1,0,0,0,0,0
86,0.752468,0,-0.0608112,-0.0608112,0,0.086,0.109978,0.108556,11.1436,11.1447,3.94757e-05,3.95896e-05,3.85966e-05,3.68542e-05,-1.56302e-05,-1.44365e-05,8.01643e-05,0.00529058,1.25515e-05,-0.291917,0.00148083,1,0,0,0,0,0
87,0.693541,0,-0.0615183,-0.0615183,0,0.087,0.107801,0.106807,11.0839,11.085,3.81311e-05,3.84789e-05,4.53733e-05,3.57876e-05,-1.81663e-05,-1.70808e-05,8.30413e-05,0.00653855,1.51536e-05,-0.253564,0.00137989,1,0,0,0,0,0
88,0.634613,0,-0.0622254,-0.0622254,0,0.088,0.105624,0.105058,11.0242,11.0252,3.67865e-05,3.73682e-05,5.21499e-05,3.47211e-05,-2.07025e-05,-1.97251e-05,8.65591e-05,0.00778652,1.77557e-05,-0.21521,0.00127895,1,0,0,0,0,0
89,0.575686,0,-0.0629325,-0.0629325,0,0.089,0.103447,0.10331,10.9645,10.9655,3.54419e-05,3.62575e-05,5.89266e-05,3.36545e-05,-2.32387e-05,-2.23694e-05,9.06429e-05,0.0090345,2.03578e-05,-0.176857,0.00117801,1,0,0,0,0,0
90,0.516758,0,-0.0636396,-0.0636396,0,0.09,0.10127,0.101561,10.9048,10.9057,3.40973e-05,3.51468e-05,6.57032e-05,3.2588e-05,-2.57748e-05,-2.50137e-05,9.522e-05,0.0102825,2.29599e-05,-0.138504,0.00107707,1,0,0,0,0,0
91,0.0496408,0.04554,0,0,0.001,0.001,-0.00738341,0.0142066,0.025434,0.0300538,0.16302,0.242857,0.0267403,-0.00342238,-0.00293556,-0.0124218,0.294015,0.00202833,8.39078e-07,-7.05641,0.370731,1,0,0,0,0,0
92,0.0491941,0.0453842,-0.000707107,-0.000707107,0.001,0.00141421,-0.000317114,0.0333544,0.0286189,0.0439506,0.158499,0.25447,0.0312865,-0.0100109,0.00124293,-0.00936132,0.301737,0.00210093,8.74296e-07,-7.05673,0.387785,1,0,0,0,0,0
93,0.0612116,0.0559623,-0.00141421,-0.00141421,0.001,0.00223607,0.00450263,0.0467167,0.0283086,0.0548097,0.158968,0.275554,0.031643,-0.0169803,-3.42199e-05,-0.00511884,0.320182,0.0022646,9.98915e-07,-7.06197,0.411153,1,0,0,0,0,0
94,0.0609273,0.0552884,-0.00212132,-0.00212132,0.001,0.00316228,0.0116852,0.0473658,0.0255485,0.0550708,0.154673,0.279811,0.0278586,-0.0206642,0.000842339,-0.000727607,0.321593,0.00226904,9.87817e-07,-7.0627,0.423526,1,0,0,0,0,0
95,0.0799846,0.0716856,-0.00282843,-0.00282843,0.001,0.00412311,0.0207449,0.0577797,0.0233186,0.0656704,0.166846,0.291084,0.0320929,-0.0233514,-0.00141446,0.00769259,0.337941,0.00233639,1.03444e-06,-7.06339,0.42753,1,0,0,0,0,0
96,0.0644967,0.0577318,-0.00353553,-0.00353553,0.001,0.00509902,0.0229841,0.066926,0.0166228,0.0726889,0.175888,0.292134,0.0298559,-0.0232442,0.00135446,0.0117059,0.343292,0.00224133,9.71486e-07,-7.0597,0.417112,1,0,0,0,0,0
97,0.0715774,0.0639906,-0.00424264,-0.00424264,0.001,0.00608276,0.0196668,0.0831993,0.00831121,0.0858951,0.20438,0.304365,0.0286481,-0.0174111,0.00569039,0.0155925,0.368522,0.00247652,1.09702e-06,-7.06,0.400228,1,0,0,0,0,0
98,0.0561947,0.0504158,-0.00494975,-0.00494975,0.001,0.00707107,0.0121893,0.0888417,0.00686679,0.0899365,0.215351,0.304933,0.0234704,-0.0118411,0.00981507,0.0143518,0.374638,0.00242616,1.05562e-06,-7.05914,0.385657,1,0,0,0,0,0
99,0.0478813,0.0434989,-0.00565685,-0.00565685,0.001,0.00806226,0.00368664,0.104374,0.0103448,0.10495,0.231154,0.312383,0.0219461,-0.00231719,0.0160249,0.0103522,0.3897,0.00231524,1.04117e-06,-7.06174,0.367053,1,0,0,0,0,0
100,0.0454554,0.0414314,-0.00636396,-0.00636396,0.001,0.00905539,-0.0120835,0.127851,0.0125589,0.129033,0.246939,0.327688,0.0207568,-0.00121353,0.0143954,0.00723815,0.411157,0.00226648,1.02493e-06,-7.06192,0.346253,1,0,0,0,0,0
101,0.0467371,0.0428751,-0.00707107,-0.00707107,0.001,0.0100499,-0.0221794,0.161141,0.014758,0.163328,0.251123,0.334528,0.0209524,-0.00158575,0.00877392,0.00881881,0.419008,0.00221141,9.93834e-07,-7.05658,0.331612,1,0,0,0,0,0
102,0.0414359,0.0382326,-0.00777817,-0.00777817,0.001,0.0110454,-0.0181166,0.201319,0.0198655,0.203107,0.249832,0.340436,0.0230942,0.00132263,0.010295,0.0103567,0.423156,0.00215999,9.46831e-07,-7.04942,0.323862,1,0,0,0,0,0
103,0.0368022,0.0341698,-0.00848528,-0.00848528,0.001,0.0120416,-0.0037233,0.234555,0.0282106,0.236275,0.259204,0.348623,0.0228723,0.00710619,0.0132917,0.0101164,0.435404,0.00220609,9.71354e-07,-7.04611,0.317177,1,0,0,0,0,0
104,0.0374622,0.0344258,-0.00919239,-0.00919239,0.001,0.0130384,0.00738666,0.262895,0.0376039,0.265674,0.274209,0.353432,0.019654,0.00930573,0.0108725,0.0064772,0.448038,0.00227163,1.02131e-06,-7.04473,0.310581,1,0,0,0,0,0
105,0.0356274,0.0329194,-0.0098995,-0.0098995,0.001,0.0140357,0.0116394,0.288305,0.0468076,0.292312,0.288977,0.352667,0.0177524,0.00558387,0.00376656,0.00280554,0.456344,0.00228259,1.02131e-06,-7.04012,0.307055,1,0,0,0,0,0
