Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
4995,1,0,0.0748342,-0.0309974,0.054,0.0973499,-0.321494,0.137859,11.3553,11.3607,0.000143593,3.27321e-05,0.000137783,-5.41903e-05,-2.28338e-05,5.4855e-05,0.000217121,0.00201009,3.10536e-05,-0.322541,0.00527258,1,0,0,0,0,0
4996,1,0,0.0757581,-0.03138,0.054,0.0981835,-0.314666,0.134621,11.259,11.2642,0.000137803,3.15394e-05,0.000217747,-5.20912e-05,-2.60389e-05,6.21302e-05,0.000273221,0.0137741,4.27927e-05,-0.296612,0.00490576,1,0,0,0,0,0
4997,1,0,0.076682,-0.0317627,0.054,0.0990202,-0.306869,0.130827,11.1526,11.1576,0.000131513,3.00527e-05,0.000306479,-4.97524e-05,-2.94931e-05,7.0048e-05,0.000346958,0.0268021,5.5668e-05,-0.267905,0.00451662,1,0,0,0,0,0
4998,1,0,0.0776059,-0.0321454,0.054,0.0998599,-0.299073,0.127032,11.0462,11.051,0.000125224,2.85661e-05,0.000395211,-4.74137e-05,-3.29473e-05,7.79658e-05,0.000426733,0.0398301,6.85433e-05,-0.239197,0.00412748,1,0,0,0,0,0
4999,1,0,0.0785298,-0.0325281,0.054,0.100703,-0.291276,0.123238,10.9398,10.9443,0.000118934,2.70794e-05,0.000483943,-4.50749e-05,-3.64015e-05,8.58836e-05,0.000509718,0.0528581,8.14186e-05,-0.210489,0.00373834,1,0,0,0,0,0
5000,1,0,0.0794536,-0.0329108,0.054,0.101548,-0.283479,0.119444,10.8333,10.8377,0.000112644,2.55928e-05,0.000572675,-4.27362e-05,-3.98558e-05,9.38014e-05,0.00059457,0.0658862,9.42939e-05,-0.181782,0.0033492,1,0,0,0,0,0
5001,1,0,0.0803775,-0.0332935,0.054,0.102396,-0.275682,0.115649,10.7269,10.7311,0.000106354,2.41061e-05,0.000661406,-4.03974e-05,-4.331e-05,0.000101719,0.000680592,0.0789142,0.000107169,-0.153074,0.00296006,1,0,0,0,0,0
5002,1,0,0.0813014,-0.0336761,0.054,0.103247,-0.267885,0.111855,10.6205,10.6245,0.000100065,2.26195e-05,0.000750138,-3.80587e-05,-4.67642e-05,0.000109637,0.00076739,0.0919422,0.000120044,-0.124366,0.00257092,1,0,0,0,0,0
5003,1,0,0.0822253,-0.0340588,0.054,0.104101,-0.260088,0.108061,10.5141,10.5179,9.37751e-05,2.11328e-05,0.00083887,-3.57199e-05,-5.02184e-05,0.000117555,0.000854728,0.10497,0.00013292,-0.0956585,0.00218178,1,0,0,0,0,0
5004,1,0,0.0831492,-0.0344415,0.054,0.104957,-0.24865,0.103035,10.2093,10.2128,8.71583e-05,1.9664e-05,0.000906502,-3.32184e-05,-5.07802e-05,0.000118868,0.000920619,0.12902,0.000155089,-0.0778085,0.00194404,1,0,0,0,0,0
5005,0.999987,1.25299e-05,0,0,0.055,0.055,0.0489015,-0.108239,-2.81301,2.81552,2.22805,2.12562,2.14287,-0.14792,-0.0778647,-0.0219904,3.75537,0.0483737,9.92246e-06,-10.769,6.65644,1,0,0,0,0,0
5006,0.999998,1.60037e-06,0.00092388,-0.000382683,0.055,0.0550091,0.0800178,-0.116128,-2.80935,2.81288,2.24897,2.18747,2.27813,-0.176906,0.00109775,-0.157287,3.88443,0.0469864,9.77391e-06,-10.7584,6.69368,1,0,0,0,0,0
5007,1,0,0.00184776,-0.000765367,0.055,0.0550364,0.130527,-0.0753658,-2.79987,2.80392,2.26552,2.26785,2.32982,-0.174977,0.0575615,-0.266188,3.976,0.0456075,9.65388e-06,-10.7563,6.69503,1,0,0,0,0,0
5008,1,0,0.00277164,-0.00114805,0.055,0.0550818,0.195944,-0.0434511,-2.78118,2.78841,2.37401,2.34419,2.3607,-0.149238,0.044306,-0.386871,4.10828,0.04352,9.3657e-06,-10.7881,6.96471,1,0,0,0,0,0
5009,1,0,0.00369552,-0.00153073,0.055,0.0551453,0.24941,-0.017998,-2.7381,2.74949,2.49881,2.34932,2.41853,-0.0982876,0.0319918,-0.46875,4.2241,0.0430026,9.23554e-06,-10.8155,7.09861,1,0,0,0,0,0
5010,1,0,0.0046194,-0.00191342,0.055,0.0552268,0.273681,0.00261358,-2.69597,2.70983,2.50919,2.33421,2.53411,-0.0627155,0.0478599,-0.512855,4.29366,0.0428461,9.15437e-06,-10.8143,7.15472,1,0,0,0,0,0
5011,1,0,0.00554328,-0.0022961,0.055,0.0553263,0.300938,0.0256279,-2.61299,2.63039,2.47921,2.26666,2.71753,-0.0091397,-0.000510858,-0.554581,4.35624,0.0435841,9.21879e-06,-10.8148,7.69796,1,0,0,0,0,0
5012,1,0,0.00646716,-0.00267878,0.055,0.0554437,0.314272,0.0229325,-2.48256,2.50248,2.43256,2.2061,2.7536,0.0467953,-0.0764683,-0.58946,4.3269,0.0452069,9.55235e-06,-10.8361,8.47119,1,0,0,0,0,0
5013,1,0,0.00739104,-0.00306147,0.055,0.0555788,0.310058,0.0028324,-2.32106,2.34168,2.36414,2.17696,2.78184,0.0402484,-0.0127381,-0.623285,4.29618,0.0458343,9.82628e-06,-10.878,9.39939,1,0,0,0,0,0
5014,1,0,0.00831492,-0.00344415,0.055,0.0557315,0.294898,-0.0337731,-2.15454,2.17489,2.28355,2.15193,2.7899,-0.0187925,0.14425,-0.643574,4.25021,0.0471241,1.01159e-05,-10.9349,10.8439,1,0,0,0,0,0
5015,1,0,0.0092388,-0.00382683,0.055,0.0559017,0.284895,-0.0552967,-1.99833,2.0193,2.20882,2.18333,2.85617,-0.0279804,0.199256,-0.667955,4.2767,0.0469975,1.02943e-05,-10.9822,12.1915,1,0,0,0,0,0
5016,1,0,0.0101627,-0.00420952,0.055,0.0560892,0.289246,-0.0647645,-1.85148,1.87506,2.18508,2.20743,2.89894,-0.00933867,0.192534,-0.713699,4.3125,0.0472028,1.05034e-05,-11.0261,13.3852,1,0,0,0,0,0
5017,1,0,0.0110866,-0.0045922,0.055,0.0562939,0.328892,-0.0463312,-1.67709,1.70967,2.17012,2.23869,2.90191,-0.0348453,0.232306,-0.777472,4.33611,0.0484165,1.0791e-05,-11.0834,14.7926,1,0,0,0,0,0
5018,1,0,0.0120104,-0.00497488,0.055,0.0565155,0.374166,-0.016182,-1.48451,1.53102,2.19411,2.26856,2.94358,-0.0468681,0.347926,-0.814925,4.40596,0.0484625,1.10046e-05,-11.1323,16.5494,1,0,0,0,0,0
5019,1,0,0.0129343,-0.00535757,0.055,0.0567539,0.404777,0.00487064,-1.28287,1.34522,2.20589,2.2631,2.96801,-0.0429267,0.429143,-0.847943,4.43866,0.0478679,1.11703e-05,-11.1667,18.1722,1,0,0,0,0,0
