Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
37,1,0,0.0141593,-0.0341835,0,0.037,-0.0811036,0.199922,11.8284,11.8304,0.000173073,0.000285891,0.00050924,-0.000111144,0.00034426,-0.000160747,0.000726444,2.06374e-05,1.35537e-07,-4.54236,0.094943,1,0,0,0,0,0
38,1,0,0.014542,-0.0351074,0,0.038,-0.0824788,0.203517,11.8009,11.803,0.000147789,0.000269815,0.000440653,-0.000101312,0.000312947,-0.00013923,0.000645291,2.05834e-05,1.35867e-07,-4.32849,0.0842403,1,0,0,0,0,0
39,1,0,0.0149247,-0.0360313,0,0.039,-0.0833257,0.205841,11.7774,11.7795,0.000128284,0.000255281,0.000390796,-9.42942e-05,0.000288276,-0.000124592,0.000584691,2.05348e-05,1.58123e-07,-4.13774,0.0756343,1,0,0,0,0,0
40,1,0,0.0153073,-0.0369552,0,0.04,-0.0846054,0.208415,11.7555,11.7577,0.000112716,0.000244477,0.00034461,-8.88231e-05,0.00026633,-0.000112307,0.000531662,2.04972e-05,1.60976e-07,-3.95168,0.0679518,1,0,0,0,0,0
41,1,0,0.01569,-0.0378791,0,0.041,-0.0856893,0.211118,11.734,11.7362,9.97419e-05,0.000235707,0.000307034,-8.47622e-05,0.000247909,-0.000102587,0.000488819,2.04686e-05,1.72756e-07,-3.77916,0.0613915,1,0,0,0,0,0
42,1,0,0.0160727,-0.0388029,0,0.042,-0.0866707,0.213747,11.7146,11.7169,8.94453e-05,0.000227619,0.000273496,-8.10182e-05,0.000230499,-9.40071e-05,0.000450713,2.04375e-05,1.78143e-07,-3.61323,0.0555474,1,0,0,0,0,0
43,1,0,0.0164554,-0.0397268,0,0.043,-0.0876943,0.217017,11.6955,11.6978,8.12569e-05,0.000222293,0.00024394,-7.83226e-05,0.000215268,-8.69536e-05,0.000418997,2.03975e-05,1.87506e-07,-3.45184,0.0503391,1,0,0,0,0,0
44,1,0,0.0168381,-0.0406507,0,0.044,-0.0893895,0.221699,11.6777,11.6802,7.65738e-05,0.000223259,0.000218768,-7.97569e-05,0.000200936,-8.16311e-05,0.000396191,2.03618e-05,1.85965e-07,-3.30037,0.0458943,1,0,0,0,0,0
45,1,0,0.0172208,-0.0415746,0,0.045,-0.0878684,0.216637,11.6581,11.6605,6.39652e-05,0.000201649,0.000193842,-6.96018e-05,0.000178713,-7.12654e-05,0.000352406,2.03579e-05,2.05069e-07,-3.12371,0.041291,1,0,0,0,0,0
46,1,0,0.0176034,-0.0424985,0,0.046,-0.0870424,0.21354,11.6451,11.6473,5.94263e-05,0.00019684,0.000181027,-6.69117e-05,0.000169698,-6.68321e-05,0.000335841,2.0351e-05,2.19316e-07,-3.00363,0.0387663,1,0,0,0,0,0
47,1,0,0.0179861,-0.0434223,0,0.047,-0.0873492,0.21353,11.6308,11.6331,5.70381e-05,0.000198682,0.000167454,-6.83692e-05,0.000162139,-6.3573e-05,0.000325228,2.03405e-05,2.32801e-07,-2.87693,0.0361634,1,0,0,0,0,0
48,1,0,0.0183688,-0.0443462,0,0.048,-0.0876559,0.21352,11.6166,11.6189,5.465e-05,0.000200523,0.00015388,-6.98267e-05,0.00015458,-6.03138e-05,0.000315093,2.03299e-05,2.46286e-07,-2.75022,0.0335604,1,0,0,0,0,0
49,1,0,0.0187515,-0.0452701,0,0.049,-0.0879278,0.213455,11.6029,11.6052,5.21947e-05,0.000201313,0.000140373,-7.08142e-05,0.000146637,-5.69278e-05,0.000304489,2.03186e-05,2.58678e-07,-2.62663,0.0309595,1,0,0,0,0,0
50,1,0,0.0191342,-0.046194,0,0.05,-0.0880247,0.213121,11.5915,11.5938,4.94024e-05,0.000196821,0.000127195,-6.94409e-05,0.000136769,-5.29046e-05,0.000289283,2.03029e-05,2.65581e-07,-2.51863,0.0283686,1,0,0,0,0,0
51,1,0,0.0195169,-0.0471179,0,0.051,-0.0881216,0.212786,11.5801,11.5824,4.66101e-05,0.000192329,0.000114018,-6.80676e-05,0.0001269,-4.88813e-05,0.000274389,2.02873e-05,2.72484e-07,-2.41063,0.0257777,1,0,0,0,0,0
52,1,0,0.0198995,-0.0480417,0,0.052,-0.0882185,0.212451,11.5687,11.571,4.38178e-05,0.000187837,0.000100841,-6.66943e-05,0.000117032,-4.48581e-05,0.000259863,2.02717e-05,2.79388e-07,-2.30263,0.0231867,1,0,0,0,0,0
53,1,0,0.0202822,-0.0489656,0,0.053,-0.0880108,0.211667,11.558,11.5603,4.1238e-05,0.000182493,8.90781e-05,-6.49491e-05,0.000107671,-4.1092e-05,0.000245844,2.02569e-05,2.8541e-07,-2.19985,0.0209212,1,0,0,0,0,0
54,1,0,0.0206649,-0.0498895,0,0.054,-0.0874055,0.210298,11.5483,11.5506,3.89354e-05,0.000176037,7.91607e-05,-6.27187e-05,9.89728e-05,-3.76615e-05,0.000232204,2.02433e-05,2.90283e-07,-2.10388,0.0190802,1,0,0,0,0,0
55,1,0,0.0210476,-0.0508134,0,0.055,-0.0868002,0.208929,11.5386,11.5408,3.66329e-05,0.00016958,6.92434e-05,-6.04883e-05,9.02745e-05,-3.42311e-05,0.000218802,2.02296e-05,2.95155e-07,-2.00791,0.0172393,1,0,0,0,0,0
56,1,0,0.0214303,-0.0517373,0,0.056,-0.0861949,0.20756,11.5289,11.5311,3.43303e-05,0.000163124,5.9326e-05,-5.82579e-05,8.15762e-05,-3.08006e-05,0.000205682,2.0216e-05,3.00028e-07,-1.91195,0.0153983,1,0,0,0,0,0
57,1,0,0.021813,-0.0526611,0,0.057,-0.0855155,0.206045,11.5196,11.5218,3.22035e-05,0.000156738,5.0328e-05,-5.61236e-05,7.33697e-05,-2.76291e-05,0.000193476,2.02034e-05,3.05969e-07,-1.81901,0.0136973,1,0,0,0,0,0
58,1,0,0.0221956,-0.053585,0,0.058,-0.0844478,0.203764,11.5122,11.5143,3.09985e-05,0.000150717,4.61525e-05,-5.4494e-05,6.77431e-05,-2.58158e-05,0.000184477,2.01964e-05,3.17511e-07,-1.74198,0.0127301,1,0,0,0,0,0
59,1,0,0.0225783,-0.0545089,0,0.059,-0.0833801,0.201482,11.5049,11.5069,2.97936e-05,0.000144696,4.19771e-05,-5.28643e-05,6.21166e-05,-2.40025e-05,0.000175545,2.01894e-05,3.29053e-07,-1.66495,0.011763,1,0,0,0,0,0
60,1,0,0.022961,-0.0554328,0,0.06,-0.0823123,0.199201,11.4975,11.4995,2.85886e-05,0.000138676,3.78016e-05,-5.12347e-05,5.649e-05,-2.21892e-05,0.00016669,2.01823e-05,3.40595e-07,-1.58793,0.0107958,1,0,0,0,0,0
61,1,0,0.0233437,-0.0563566,0,0.061,-0.0812446,0.196919,11.4901,11.4921,2.73836e-05,0.000132655,3.36262e-05,-4.9605e-05,5.08634e-05,-2.03759e-05,0.000157927,2.01753e-05,3.52137e-07,-1.5109,0.00982871,1,0,0,0,0,0
62,1,0,0.0237264,-0.0572805,0,0.062,-0.0803915,0.195035,11.4833,11.4852,2.63237e-05,0.000127765,3.01038e-05,-4.82804e-05,4.57099e-05,-1.86327e-05,0.000150634,2.01702e-05,3.6165e-07,-1.43912,0.00897095,1,0,0,0,0,0
63,1,0,0.0241091,-0.0582044,0,0.063,-0.0801288,0.194243,11.478,11.48,2.56626e-05,0.000125985,2.83776e-05,-4.77948e-05,4.18577e-05,-1.70825e-05,0.000147188,2.01702e-05,3.65579e-07,-1.38179,0.00841409,1,0,0,0,0,0
64,1,0,0.0244917,-0.0591283,0,0.064,-0.0798661,0.193451,11.4728,11.4747,2.50015e-05,0.000124204,2.66515e-05,-4.73092e-05,3.80054e-05,-1.55324e-05,0.000143826,2.01703e-05,3.69508e-07,-1.32446,0.00785723,1,0,0,0,0,0
65,1,0,0.0248744,-0.0600522,0,0.065,-0.0796034,0.192659,11.4675,11.4694,2.43404e-05,0.000122424,2.49254e-05,-4.68235e-05,3.41532e-05,-1.39822e-05,0.000140555,2.01704e-05,3.73438e-07,-1.26713,0.00730037,1,0,0,0,0,0
66,1,0,0.0252571,-0.0609761,0,0.066,-0.0793406,0.191868,11.4623,11.4642,2.36793e-05,0.000120643,2.31993e-05,-4.63379e-05,3.0301e-05,-1.2432e-05,0.000137381,2.01704e-05,3.77367e-07,-1.20979,0.00674351,1,0,0,0,0,0
67,1,0,0.0256398,-0.0618999,0,0.067,-0.0790779,0.191076,11.457,11.4589,2.30182e-05,0.000118863,2.14732e-05,-4.58523e-05,2.64487e-05,-1.08818e-05,0.000134312,2.01705e-05,3.81296e-07,-1.15246,0.00618665,1,0,0,0,0,0
68,1,0,0.0260225,-0.0628238,0,0.068,-0.0775817,0.187374,11.4509,11.4527,2.21763e-05,0.000115587,1.9962e-05,-4.46852e-05,2.31919e-05,-9.55161e-06,0.00012991,2.02303e-05,4.04157e-07,-1.08011,0.00569293,1,0,0,0,0,0
69,1,0,0.0264052,-0.0637477,0,0.069,-0.0754591,0.182194,11.4442,11.4459,2.12426e-05,0.000111552,1.856e-05,-4.31719e-05,2.02376e-05,-8.33314e-06,0.000124829,2.03205e-05,4.36632e-07,-1.00013,0.00523128,1,0,0,0,0,0
70,1,0,0.0267878,-0.0646716,0,0.07,-0.0733364,0.177014,11.4376,11.4392,2.03089e-05,0.000107516,1.7158e-05,-4.16586e-05,1.72832e-05,-7.11467e-06,0.000119797,2.04106e-05,4.69107e-07,-0.920148,0.00476962,1,0,0,0,0,0
71,1,0,0.0271705,-0.0655954,0,0.071,-0.0712137,0.171834,11.4309,11.4325,1.93752e-05,0.000103481,1.5756e-05,-4.01453e-05,1.43288e-05,-5.8962e-06,0.00011482,2.05008e-05,5.01582e-07,-0.840167,0.00430797,1,0,0,0,0,0
72,1,0,0.0275532,-0.0665193,0,0.072,-0.0690911,0.166654,11.4243,11.4257,1.84415e-05,9.94452e-05,1.4354e-05,-3.8632e-05,1.13744e-05,-4.67773e-06,0.000109905,2.0591e-05,5.34057e-07,-0.760187,0.00384632,1,0,0,0,0,0
73,1,0,0.0279359,-0.0674432,0,0.073,-0.0669684,0.161474,11.4177,11.419,1.75078e-05,9.54098e-05,1.2952e-05,-3.71187e-05,8.42003e-06,-3.45926e-06,0.000105062,2.06811e-05,5.66532e-07,-0.680206,0.00338467,1,0,0,0,0,0
74,1,0,0.0283186,-0.0683671,0,0.074,-0.0650459,0.157112,11.4119,11.4131,1.67669e-05,9.16669e-05,1.18059e-05,-3.55084e-05,5.89744e-06,-2.39718e-06,0.000100622,2.16696e-05,6.26188e-07,-0.612006,0.00299235,1,0,0,0,0,0
75,1,0,0.0287013,-0.069291,0,0.075,-0.0639593,0.155598,11.4088,11.4101,1.66185e-05,8.90943e-05,1.14699e-05,-3.3866e-05,4.74044e-06,-1.86839e-06,9.75622e-05,2.53885e-05,7.67061e-07,-0.582361,0.00282507,1,0,0,0,0,0
76,1,0,0.0290839,-0.0702148,0,0.076,-0.0631383,0.154502,11.4061,11.4073,1.64758e-05,8.68493e-05,1.11701e-05,-3.25325e-05,3.64275e-06,-1.40644e-06,9.49349e-05,2.91012e-05,9.06101e-07,-0.55586,0.00267405,1,0,0,0,0,0
77,1,0,0.0294666,-0.0711387,0,0.077,-0.0624978,0.15369,11.4035,11.4047,1.63371e-05,8.48272e-05,1.08948e-05,-3.14092e-05,2.5854e-06,-9.89944e-07,9.26037e-05,3.28098e-05,1.04389e-06,-0.531495,0.00253408,1,0,0,0,0,0
78,1,0,0.0298493,-0.0720626,0,0.078,-0.0619857,0.15308,11.401,11.4022,1.62012e-05,8.29634e-05,1.0637e-05,-3.04353e-05,1.55672e-06,-6.05756e-07,9.04856e-05,3.65154e-05,1.1808e-06,-0.508649,0.00240196,1,0,0,0,0,0
79,1,0,0.030232,-0.0729865,0,0.079,-0.0615681,0.152619,11.3986,11.3998,1.60674e-05,8.12161e-05,1.03921e-05,-2.95713e-05,5.49144e-07,-2.45353e-07,8.85271e-05,4.02189e-05,1.31706e-06,-0.486922,0.00227563,1,0,0,0,0,0
80,1,0,0.0306147,-0.0739104,0,0.08,-0.061222,0.15227,11.3962,11.3974,1.59352e-05,7.95572e-05,1.01569e-05,-2.87906e-05,-4.42439e-07,9.70301e-08,8.66923e-05,4.39206e-05,1.45282e-06,-0.466042,0.00215369,1,0,0,0,0,0
81,1,0,0.0309974,-0.0748342,0,0.081,-0.0609315,0.152009,11.394,11.3951,1.58042e-05,7.79668e-05,9.92922e-06,-2.80745e-05,-1.42162e-06,4.25437e-07,8.49563e-05,4.76211e-05,1.5882e-06,-0.445818,0.00203514,1,0,0,0,0,0
82,0.946483,0,0.03138,-0.0757581,0,0.082,-0.0601289,0.149564,11.3396,11.3408,1.54259e-05,7.57999e-05,1.61223e-05,-2.74266e-05,-5.08544e-06,1.88079e-06,8.3816e-05,0.00117631,3.95632e-06,-0.409887,0.00192155,1,0,0,0,0,0
83,0.887046,0,0.0317627,-0.076682,0,0.083,-0.0592668,0.146873,11.2796,11.2807,1.50203e-05,7.35657e-05,2.30251e-05,-2.67828e-05,-9.04681e-06,3.4615e-06,8.35394e-05,0.00242943,6.5714e-06,-0.372185,0.00180834,1,0,0,0,0,0
84,0.82761,0,0.0321454,-0.0776059,0,0.084,-0.0584047,0.144181,11.2195,11.2206,1.46146e-05,7.13315e-05,2.99279e-05,-2.61391e-05,-1.30082e-05,5.04221e-06,8.4115e-05,0.00368254,9.18647e-06,-0.334483,0.00169512,1,0,0,0,0,0
85,0.768174,0,0.0325281,-0.0785298,0,0.085,-0.0575427,0.14149,11.1595,11.1605,1.4209e-05,6.90973e-05,3.68307e-05,-2.54954e-05,-1.69696e-05,6.62292e-06,8.55259e-05,0.00493566,1.18015e-05,-0.296781,0.00158191,1,0,0,0,0,0
86,0.708737,0,0.0329108,-0.0794536,0,0.086,-0.0566806,0.138799,11.0994,11.1004,1.38034e-05,6.68631e-05,4.37335e-05,-2.48516e-05,-2.09309e-05,8.20363e-06,8.77316e-05,0.00618877,1.44166e-05,-0.25908,0.00146869,1,0,0,0,0,0
87,0.649301,0,0.0332935,-0.0803775,0,0.087,-0.0558185,0.136108,11.0393,11.0403,1.33977e-05,6.46289e-05,5.06363e-05,-2.42079e-05,-2.48923e-05,9.78434e-06,9.06742e-05,0.00744189,1.70317e-05,-0.221378,0.00135548,1,0,0,0,0,0
88,0.589865,0,0.0336761,-0.0813014,0,0.088,-0.0549565,0.133417,10.9793,10.9802,1.29921e-05,6.23947e-05,5.75391e-05,-2.35642e-05,-2.88537e-05,1.1365e-05,9.42847e-05,0.008695,1.96468e-05,-0.183676,0.00124226,1,0,0,0,0,0
89,0.530428,0,0.0340588,-0.0822253,0,0.089,-0.0540944,0.130726,10.9192,10.9201,1.25864e-05,6.01605e-05,6.44419e-05,-2.29204e-05,-3.2815e-05,1.29458e-05,9.84897e-05,0.00994812,2.22619e-05,-0.145974,0.00112904,1,0,0,0,0,0
90,0.5,0,0.0344415,-0.0831492,0,0.09,-0.0519259,0.125182,10.62,10.6208,1.19693e-05,5.70195e-05,7.10092e-05,-2.18239e-05,-3.46268e-05,1.36803e-05,0.000101485,0.0308027,4.25434e-05,-0.121192,0.00103799,1,0,0,0,0,0
91,0.0496408,0.04554,0,0,0.001,0.001,-0.00738341,0.0142066,0.025434,0.0300538,0.16302,0.242857,0.0267403,-0.00342238,-0.00293556,-0.0124218,0.294015,0.00202833,8.39078e-07,-7.05641,0.370731,1,0,0,0,0,0
92,0.044822,0.0410702,0.000382683,-0.00092388,0.001,0.00141421,-0.0326265,0.0369415,0.0319106,0.058715,0.175265,0.262225,0.0241397,-0.00711864,0.00167383,-0.0127212,0.316667,0.0020821,8.94107e-07,-7.06822,0.372253,1,0,0,0,0,0
93,0.0468326,0.0436538,0.000765367,-0.00184776,0.001,0.00223607,-0.0502908,0.0534141,0.0319796,0.0800307,0.187905,0.278467,0.02387,-0.00194556,0.000632043,-0.0118986,0.336998,0.00204969,9.01716e-07,-7.07451,0.376313,1,0,0,0,0,0
94,0.0755988,0.0677965,0.00114805,-0.00277164,0.001,0.00316228,-0.0661702,0.0811815,0.0259553,0.107901,0.212067,0.312299,0.0270198,0.010374,0.000584455,-0.0136223,0.378849,0.00222034,9.88484e-07,-7.08317,0.377349,1,0,0,0,0,0
95,0.0625132,0.0573055,0.00153073,-0.00369552,0.001,0.00412311,-0.0721159,0.0912367,0.0134629,0.117073,0.234894,0.330015,0.0266384,0.0171107,-0.00336393,-0.015732,0.406628,0.00228493,9.69835e-07,-7.08512,0.377656,1,0,0,0,0,0
96,0.0780961,0.0703013,0.00191342,-0.0046194,0.001,0.00509902,-0.0758775,0.0974327,0.000355313,0.123494,0.266754,0.345924,0.0315389,0.0252483,-0.00804661,-0.0202044,0.439234,0.00250987,1.08246e-06,-7.08927,0.383346,1,0,0,0,0,0
97,0.0831831,0.0722139,0.0022961,-0.00554328,0.001,0.00608276,-0.0686723,0.0998672,-0.00426222,0.121274,0.287157,0.358153,0.0376946,0.029518,-0.00524564,-0.0237906,0.462189,0.00263099,1.10825e-06,-7.0894,0.388704,1,0,0,0,0,0
98,0.082523,0.0710672,0.00267878,-0.00646716,0.001,0.00707107,-0.0658239,0.106418,-0.000853179,0.125133,0.29826,0.36889,0.0389817,0.0288332,-0.0028902,-0.0269263,0.477622,0.0027384,1.14589e-06,-7.08702,0.392356,1,0,0,0,0,0
99,0.0799818,0.0693008,0.00306147,-0.00739104,0.001,0.00806226,-0.0651245,0.114518,0.00799117,0.131983,0.30062,0.374794,0.0378412,0.0213577,-0.00089532,-0.0270036,0.483178,0.00284137,1.1715e-06,-7.08341,0.397328,1,0,0,0,0,0
100,0.0678618,0.059605,0.00344415,-0.00831492,0.001,0.00905539,-0.0680281,0.118855,0.0179133,0.138113,0.299709,0.387655,0.033883,0.0109658,0.0031765,-0.0263052,0.492009,0.00290259,1.20139e-06,-7.07936,0.409546,1,0,0,0,0,0
101,0.0601204,0.053503,0.00382683,-0.0092388,0.001,0.0100499,-0.0642473,0.1305,0.0278421,0.148098,0.3016,0.407954,0.0325089,-0.000372957,0.0047666,-0.0232628,0.50893,0.00296784,1.24226e-06,-7.07536,0.42579,1,0,0,0,0,0
102,0.0589429,0.05222,0.00420952,-0.0101627,0.001,0.0110454,-0.0632543,0.151017,0.0305294,0.166551,0.307033,0.431093,0.0302864,-0.00740131,0.00406363,-0.018615,0.530514,0.00311875,1.32949e-06,-7.07255,0.444512,1,0,0,0,0,0
103,0.0693051,0.0609067,0.0045922,-0.0110866,0.001,0.0120416,-0.0703032,0.166189,0.0222421,0.181814,0.314982,0.441556,0.0285336,-0.00976227,-0.00219885,-0.0162899,0.543475,0.00333682,1.43485e-06,-7.06631,0.456454,1,0,0,0,0,0
104,0.0828329,0.0722845,0.00497488,-0.0120104,0.001,0.0130384,-0.0837268,0.166149,0.00563115,0.186138,0.325463,0.442879,0.0305106,-0.00876602,-0.0080832,-0.0175638,0.550862,0.00355191,1.51303e-06,-7.05143,0.457704,1,0,0,0,0,0
105,0.0881117,0.0767275,0.00535757,-0.0129343,0.001,0.0140357,-0.0987557,0.154936,-0.00984584,0.183997,0.335084,0.432981,0.0346169,-0.00654551,-0.00650333,-0.0204615,0.54905,0.00362599,1.52599e-06,-7.0258,0.451214,1,0,0,0,0,0
