Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
0,1,0,0,0,0,0,2.47402e-34,-3.82499e-34,-4.57993e-36,4.55559e-34,5.36857e-34,6.67731e-34,3.8014e-36,-4.24693e-35,-1.00703e-35,-1.77021e-35,8.58087e-34,2e-05,0,-7.03696,0.376864,1,-0.00240085,0.00358115,-0.000121853,0.00431319,1.03105
1,1,0,-0.00092388,0.000382683,0,0.001,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02712,0.397313,1,-0.00560855,0.0044494,-0.000308968,0.00716579,1.02864
2,1,0,-0.00184776,0.000765367,0,0.002,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02477,0.400327,1,-0.00705648,0.00461694,6.53012e-05,0.00843293,1.02558
3,1,0,-0.00277164,0.00114805,0,0.003,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02281,0.393254,1,-0.00590881,0.0047966,0.000889639,0.00766243,1.03105
4,1,0,-0.00369552,0.00153073,0,0.004,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.01932,0.383825,1,-0.0016921,0.00445823,0.00154353,0.00501214,1.03952
5,1,0,-0.0046194,0.00191342,0,0.005,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.01638,0.375835,1,0.00215654,0.00255406,0.00144139,0.00364026,1.04575
6,1,0,-0.00554328,0.0022961,0,0.006,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.01869,0.362711,1,0.00502427,0.000328229,0.00159834,0.00528258,1.06342
7,1,0,-0.00646716,0.00267878,0,0.007,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02943,0.346676,1,0.00799545,-0.00254615,0.00102965,0.00845401,1.10092
8,1,0,-0.00739104,0.00306147,0,0.008,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.04251,0.336583,1,0.00873493,-0.00559893,-0.000469565,0.0103859,1.12672
9,1,0,-0.00831492,0.00344415,0,0.009,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.05282,0.332071,1,0.00464721,-0.00553056,-0.00159917,0.00739871,1.137
10,1,0,-0.0092388,0.00382683,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.06067,0.333806,1,0.000890326,-0.00430616,3.02946e-05,0.00439734,1.1495
11,1,0,-0.0101627,0.00420952,0,0.011,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.06477,0.33905,1,-0.000796046,-0.00365603,-0.000530521,0.00377911,1.15182
12,1,0,-0.0110866,0.0045922,0,0.012,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.0634,0.344775,1,-0.00356862,-0.00275235,-0.000686472,0.0045587,1.14359
13,1,0,-0.0120104,0.00497488,0,0.013,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.05774,0.352997,1,-0.00408648,-0.00172988,-0.000382555,0.00445401,1.14034
14,1,0,-0.0129343,0.00535757,0,0.014,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.05042,0.36212,1,-0.00425957,0.00040273,-0.000714918,0.00433788,1.14543
15,1,0,-0.0138582,0.00574025,0,0.015,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.04051,0.370974,1,-0.00524462,0.00345058,-0.000610208,0.00630753,1.15479
16,1,0,-0.0147821,0.00612294,0,0.016,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02724,0.379254,1,-0.00601025,0.00714853,-0.000503583,0.00935298,1.1588
17,1,0,-0.015706,0.00650562,0,0.017,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.01155,0.386939,1,-0.00658608,0.0108458,-0.00062008,0.012704,1.16253
18,1,0,-0.0166298,0.0068883,0,0.018,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.99465,0.396142,1,-0.00706894,0.0132647,-0.00073384,0.0150486,1.17622
19,1,0,-0.0175537,0.00727099,0,0.019,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.97696,0.407699,1,-0.00899431,0.0150246,-0.00102267,0.0175408,1.18893
20,1,0,-0.0184776,0.00765367,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.95731,0.421033,1,-0.0131994,0.0163944,-0.00190287,0.0211334,1.21028
21,1,0,-0.0194015,0.00803635,0,0.021,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.93366,0.437896,1,-0.0177383,0.0181057,-0.00134164,0.0253824,1.23596
22,1,0,-0.0203253,0.00841904,0,0.022,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.90477,0.459616,1,-0.0170635,0.0169179,0.000480727,0.0240335,1.23825
23,1,0,-0.0212492,0.00880172,0,0.023,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.87395,0.482576,1,-0.0123246,0.0142792,0.00130815,0.0189078,1.21296
24,1,0,-0.0221731,0.0091844,0,0.024,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.84303,0.503913,1,-0.0081802,0.0112044,0.000763804,0.0138938,1.18411
25,1,0,-0.023097,0.00956709,0,0.025,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.81397,0.513233,1,-0.00576308,0.00832272,0.000533546,0.0101373,1.1627
26,1,0,-0.0240209,0.00994977,0,0.026,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.79006,0.496977,1,-0.00390059,0.00566928,0.000774919,0.00692501,1.15204
27,1,0,-0.0249447,0.0103325,0,0.027,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.7731,0.468322,1,-0.00123318,0.00288371,0.000795722,0.00323569,1.15052
28,1,0,-0.0258686,0.0107151,0,0.028,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.76378,0.45218,1,0.00229227,-0.00164812,0.000787604,0.00293106,1.17303
29,1,0,-0.0267925,0.0110978,0,0.029,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.76445,0.451898,1,0.00938154,-0.00873815,0.00410874,0.0134629,1.35383
30,0,0,-0.0277164,0.0114805,0,0.03,0.0708138,-0.030909,5.34172,5.34228,0.000258821,0.000834248,0.0134908,0.000317935,-0.000160866,0.0011757,0.0135748,0.371501,1.07613e-05,-6.75863,0.425591,1,0,0,0,0,0
31,0,0,-0.0286403,0.0118632,0,0.031,0.131804,-0.0547145,9.20487,9.20598,0.000435688,0.00045654,0.00546368,8.81022e-05,-0.000214906,0.00128448,0.00565278,0.689575,0.000136235,-6.32923,0.341488,1,0,0,0,0,0
32,0,0,-0.0295641,0.0122459,0,0.032,0.159075,-0.0657503,10.4276,10.429,0.000481482,0.000317764,0.00364978,6.40893e-06,-0.000231154,0.0011589,0.00387946,0.503308,0.000156107,-5.98386,0.281525,1,0,0,0,0,0
33,1,0,-0.030488,0.0126286,0,0.033,0.176689,-0.0729233,11.3192,11.3208,0.000498307,0.000235228,0.00252769,-3.92312e-05,-0.000223187,0.00100832,0.00278584,0.229212,0.000100794,-5.66377,0.236048,1,0,0,0,0,0
34,0.999992,7.77498e-06,-0.0314119,0.0130112,0,0.034,0.187941,-0.0775388,11.8615,11.8633,0.0004992,0.000184408,0.0015105,-6.51379e-05,-0.000191005,0.000795635,0.00179961,0.019702,1.71669e-05,-5.36038,0.200234,1,0,0,0,0,0
35,0.998617,0.00137663,-0.0323358,0.0133939,0,0.035,0.194391,-0.0799062,11.8924,11.8943,0.000469181,0.000153959,0.000960166,-6.71446e-05,-0.000150027,0.000619719,0.00125572,6.80197e-05,3.70524e-07,-5.07954,0.171982,1,0,0,0,0,0
36,1,0,-0.0332597,0.0137766,0,0.036,0.199251,-0.0820139,11.8607,11.8627,0.000442828,0.000131843,0.000819794,-6.7187e-05,-0.000136736,0.000560687,0.00110595,2.0705e-05,1.18633e-07,-4.82535,0.149554,1,0,0,0,0,0
37,1,0,-0.0341835,0.0141593,0,0.037,0.203492,-0.0835759,11.8327,11.8347,0.000420742,0.000114878,0.000712956,-6.84747e-05,-0.000128005,0.000513387,0.000991548,2.06371e-05,1.3202e-07,-4.59321,0.131296,1,0,0,0,0,0
38,1,0,-0.0351074,0.014542,0,0.038,0.207002,-0.0858287,11.8045,11.8066,0.00040087,0.00010175,0.000615134,-7.01936e-05,-0.000120257,0.000467996,0.000887609,2.05816e-05,1.39612e-07,-4.37417,0.115792,1,0,0,0,0,0
39,1,0,-0.0360313,0.0149247,0,0.039,0.209594,-0.0862073,11.7816,11.7838,0.000381905,9.18547e-05,0.000542232,-7.08391e-05,-0.00011387,0.000430597,0.000807282,2.05322e-05,1.5159e-07,-4.17989,0.103258,1,0,0,0,0,0
40,1,0,-0.0369552,0.0153073,0,0.04,0.212255,-0.0873565,11.7581,11.7603,0.000366217,8.30211e-05,0.000474765,-7.13531e-05,-0.000106654,0.000395882,0.000734573,2.04964e-05,1.60476e-07,-3.99088,0.0920506,1,0,0,0,0,0
41,1,0,-0.0378791,0.01569,0,0.041,0.214723,-0.0883965,11.7371,11.7394,0.000353424,7.63139e-05,0.000418062,-7.27972e-05,-0.000101432,0.000365588,0.000674352,2.04666e-05,1.70831e-07,-3.81612,0.0825045,1,0,0,0,0,0
42,1,0,-0.0388029,0.0160727,0,0.042,0.216957,-0.0890705,11.7172,11.7195,0.000341467,7.06656e-05,0.000367109,-7.39179e-05,-9.58903e-05,0.000336784,0.000620036,2.04368e-05,1.80972e-07,-3.64822,0.0740361,1,0,0,0,0,0
43,1,0,-0.0397268,0.0164554,0,0.043,0.218882,-0.0900813,11.6983,11.7007,0.000331109,6.63443e-05,0.000324372,-7.50804e-05,-9.06378e-05,0.000309917,0.000573719,2.03969e-05,1.87807e-07,-3.48528,0.0664366,1,0,0,0,0,0
44,1,0,-0.0406507,0.0168381,0,0.044,0.223127,-0.0918887,11.6806,11.6831,0.000335855,6.45171e-05,0.000288197,-8.02759e-05,-8.68058e-05,0.000289827,0.000545892,2.03633e-05,1.8931e-07,-3.3334,0.0599357,1,0,0,0,0,0
45,1,0,-0.0415746,0.0172208,0,0.045,0.218158,-0.090233,11.661,11.6634,0.000300709,5.57772e-05,0.000250612,-7.23702e-05,-7.65671e-05,0.000256683,0.000483041,2.03523e-05,2.05917e-07,-3.15628,0.0529457,1,0,0,0,0,0
46,1,0,-0.0424985,0.0176034,0,0.046,0.216467,-0.0891759,11.6473,11.6497,0.000284242,5.24128e-05,0.000227689,-6.92556e-05,-7.1065e-05,0.000236885,0.000448713,2.03455e-05,2.17061e-07,-3.03246,0.0488595,1,0,0,0,0,0
47,1,0,-0.0434223,0.0179861,0,0.047,0.216716,-0.0891473,11.6324,11.6348,0.000277977,5.05557e-05,0.000206071,-7.0157e-05,-6.73476e-05,0.000220455,0.000424677,2.03356e-05,2.27037e-07,-2.89753,0.0449289,1,0,0,0,0,0
48,1,0,-0.0443462,0.0183688,0,0.048,0.216966,-0.0891186,11.6175,11.6199,0.000271713,4.86985e-05,0.000184453,-7.10584e-05,-6.36303e-05,0.000204025,0.000401182,2.03257e-05,2.37013e-07,-2.76261,0.0409983,1,0,0,0,0,0
49,1,0,-0.0452701,0.0187515,0,0.049,0.217046,-0.0889965,11.6032,11.6056,0.000265265,4.68341e-05,0.000163926,-7.17468e-05,-6.00226e-05,0.000188349,0.00037902,2.03151e-05,2.46855e-07,-2.63192,0.0372431,1,0,0,0,0,0
50,1,0,-0.046194,0.0191342,0,0.05,0.216273,-0.0884052,11.5917,11.594,0.000257891,4.49328e-05,0.000148877,-7.13654e-05,-5.69652e-05,0.000176458,0.000360786,2.03013e-05,2.5602e-07,-2.52257,0.0343684,1,0,0,0,0,0
