Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
30,0.999957,0,0.0212132,-0.0212132,0,0.03,-2.12281e-06,2.46937e-06,0.000138195,0.000138233,2.92895e-08,3.13067e-08,2.57015e-07,2.76354e-08,1.53446e-08,-1.07993e-08,2.62698e-07,2.58921e-05,6.851e-11,-6.78553,0.28121,1,-0.0425115,0.0399741,-0.261613,0.268042,2.28478
31,0,0,0.0219203,-0.0219203,0,0.031,-0.0958518,0.10371,8.80125,8.80238,0.000626881,0.000583712,0.00390253,0.000408005,0.000653722,-0.00040789,0.00408946,0.710364,0.000112146,-6.34281,0.230394,1,0,0,0,0,0
32,0,0,0.0226274,-0.0226274,0,0.032,-0.119565,0.125811,10.1696,10.1711,0.000458427,0.000436142,0.00258113,0.000197378,0.000605547,-0.000397983,0.00276164,0.557304,0.00016336,-5.97604,0.193838,1,0,0,0,0,0
33,1,0,0.0233345,-0.0233345,0,0.033,-0.133918,0.139044,11.1131,11.1147,0.000361038,0.000360894,0.00184826,8.09593e-05,0.000541948,-0.000376332,0.00202942,0.298713,0.000119812,-5.64996,0.166363,1,0,0,0,0,0
34,1,0,0.0240416,-0.0240416,0,0.034,-0.142596,0.147019,11.7527,11.7545,0.000302014,0.000316083,0.00126904,1.01901e-05,0.000461814,-0.000337641,0.0014591,0.0561992,3.44749e-05,-5.34278,0.143967,1,0,0,0,0,0
35,0.728068,0.121436,0.0247487,-0.0247487,0,0.035,-0.147277,0.152131,11.8934,11.8953,0.000260476,0.000284802,0.000678273,-2.40348e-05,0.000335195,-0.000246614,0.000884741,0.000377506,2.09843e-06,-5.05706,0.12554,1,0,0,0,0,0
36,1,0,0.0254558,-0.0254558,0,0.036,-0.150743,0.15465,11.8612,11.8631,0.000231461,0.000258694,0.000598452,-4.2853e-05,0.000307859,-0.000234566,0.000793899,2.08705e-05,1.20696e-07,-4.80236,0.110774,1,0,0,0,0,0
37,1,0,0.026163,-0.026163,0,0.037,-0.153486,0.156998,11.834,11.8361,0.000209015,0.00024227,0.000527026,-5.65232e-05,0.000286033,-0.000221012,0.000716934,2.06478e-05,1.30733e-07,-4.57093,0.0984654,1,0,0,0,0,0
38,1,0,0.0268701,-0.0268701,0,0.038,-0.157224,0.157919,11.8048,11.8069,0.000192201,0.000222478,0.00045396,-6.7628e-05,0.000258371,-0.000208033,0.000638063,2.05911e-05,1.40856e-07,-4.34711,0.0875242,1,0,0,0,0,0
39,1,0,0.0275772,-0.0275772,0,0.039,-0.157696,0.159171,11.7821,11.7842,0.00017787,0.000210713,0.000406598,-7.47182e-05,0.000241724,-0.000196053,0.000586352,2.05467e-05,1.48471e-07,-4.15947,0.0790394,1,0,0,0,0,0
40,1,0,0.0282843,-0.0282843,0,0.04,-0.158125,0.160006,11.7589,11.7611,0.000164489,0.000196284,0.000359803,-7.9415e-05,0.00022208,-0.000183298,0.000533167,2.05081e-05,1.54354e-07,-3.97422,0.0712529,1,0,0,0,0,0
41,1,0,0.0289914,-0.0289914,0,0.041,-0.158792,0.160585,11.7383,11.7405,0.000154475,0.000185276,0.000322384,-8.32108e-05,0.000206153,-0.000172907,0.000491367,2.04789e-05,1.72044e-07,-3.79794,0.0643649,1,0,0,0,0,0
42,1,0,0.0296985,-0.0296985,0,0.042,-0.158953,0.16021,11.7188,11.721,0.000145775,0.000173564,0.000286987,-8.47322e-05,0.000188918,-0.000162114,0.00045043,2.04483e-05,1.74165e-07,-3.634,0.0583375,1,0,0,0,0,0
43,1,0,0.0304056,-0.0304056,0,0.043,-0.158322,0.158742,11.6999,11.702,0.000137842,0.000163469,0.000256217,-8.55922e-05,0.000172916,-0.000151946,0.000414347,2.04156e-05,1.83465e-07,-3.47628,0.0528944,1,0,0,0,0,0
44,1,0,0.0311127,-0.0311127,0,0.044,-0.156739,0.158537,11.6826,11.6848,0.000131274,0.000154745,0.000230005,-8.46019e-05,0.000157453,-0.000141101,0.000382021,2.03765e-05,1.89121e-07,-3.33164,0.0482213,1,0,0,0,0,0
45,1,0,0.0318198,-0.0318198,0,0.045,-0.156602,0.162365,11.6648,11.667,0.000126438,0.000152626,0.000210021,-8.69178e-05,0.000147985,-0.000131004,0.000360564,2.03574e-05,1.98576e-07,-3.17666,0.0437789,1,0,0,0,0,0
46,1,0,0.0325269,-0.0325269,0,0.046,-0.163799,0.163333,11.6502,11.6525,0.000131407,0.000148514,0.0001964,-9.40063e-05,0.000141505,-0.000130918,0.000351991,2.0351e-05,2.11452e-07,-3.05406,0.0411634,1,0,0,0,0,0
47,1,0,0.033234,-0.033234,0,0.047,-0.163808,0.163465,11.636,11.6383,0.000130564,0.000146036,0.000181281,-9.57033e-05,0.000133697,-0.000124332,0.000337237,2.03404e-05,2.23535e-07,-2.92565,0.0384432,1,0,0,0,0,0
48,1,0,0.0339411,-0.0339411,0,0.048,-0.163816,0.163598,11.6217,11.624,0.000129722,0.000143558,0.000166162,-9.74003e-05,0.000125889,-0.000117747,0.000322871,2.03299e-05,2.35619e-07,-2.79723,0.0357231,1,0,0,0,0,0
49,1,0,0.0346482,-0.0346482,0,0.049,-0.163825,0.163731,11.6075,11.6098,0.000128879,0.00014108,0.000151043,-9.90974e-05,0.000118081,-0.000111162,0.000308946,2.03193e-05,2.47702e-07,-2.66882,0.0330029,1,0,0,0,0,0
50,1,0,0.0353553,-0.0353553,0,0.05,-0.163537,0.16323,11.5955,11.5978,0.000126501,0.000137916,0.000136559,-9.93648e-05,0.000110472,-0.000104479,0.000294389,2.03051e-05,2.56901e-07,-2.55729,0.030279,1,0,0,0,0,0
51,1,0,0.0360624,-0.0360624,0,0.051,-0.163147,0.162513,11.5843,11.5866,0.000123597,0.000134517,0.000122293,-9.9142e-05,0.000102931,-9.77627e-05,0.000279836,2.02896e-05,2.6511e-07,-2.45156,0.0275537,1,0,0,0,0,0
52,1,0,0.0367696,-0.0367696,0,0.052,-0.162757,0.161795,11.5731,11.5754,0.000120693,0.000131118,0.000108028,-9.89192e-05,9.53907e-05,-9.10465e-05,0.000265712,2.02741e-05,2.7332e-07,-2.34582,0.0248284,1,0,0,0,0,0
53,1,0,0.0374767,-0.0374767,0,0.053,-0.162367,0.161078,11.5619,11.5642,0.000117789,0.000127719,9.37617e-05,-9.86965e-05,8.78501e-05,-8.43304e-05,0.000252087,2.02586e-05,2.81529e-07,-2.24009,0.0221032,1,0,0,0,0,0
54,1,0,0.0381838,-0.0381838,0,0.054,-0.161247,0.160149,11.5525,11.5547,0.000114012,0.000122996,8.38309e-05,-9.63507e-05,8.11726e-05,-7.83104e-05,0.00023908,2.02465e-05,2.86883e-07,-2.14753,0.020216,1,0,0,0,0,0
55,1,0,0.0388909,-0.0388909,0,0.055,-0.160112,0.159215,11.543,11.5453,0.000110218,0.000118246,7.39879e-05,-9.3962e-05,7.45126e-05,-7.23046e-05,0.000226303,2.02344e-05,2.92178e-07,-2.05524,0.0183459,1,0,0,0,0,0
56,1,0,0.039598,-0.039598,0,0.056,-0.158976,0.158282,11.5336,11.5358,0.000106423,0.000113496,6.41448e-05,-9.15732e-05,6.78525e-05,-6.62988e-05,0.000213792,2.02224e-05,2.97474e-07,-1.96295,0.0164758,1,0,0,0,0,0
57,1,0,0.0403051,-0.0403051,0,0.057,-0.157841,0.157348,11.5242,11.5264,0.000102629,0.000108746,5.43018e-05,-8.91845e-05,6.11925e-05,-6.0293e-05,0.000201595,2.02103e-05,3.0277e-07,-1.87066,0.0146056,1,0,0,0,0,0
58,1,0,0.0410122,-0.0410122,0,0.058,-0.156268,0.155896,11.5162,11.5183,9.84432e-05,0.000103958,4.82887e-05,-8.60222e-05,5.60446e-05,-5.52938e-05,0.000190862,2.02022e-05,3.1107e-07,-1.78821,0.0133458,1,0,0,0,0,0
59,1,0,0.0417193,-0.0417193,0,0.059,-0.154479,0.154187,11.5088,11.5109,9.40647e-05,9.91515e-05,4.41652e-05,-8.24782e-05,5.16427e-05,-5.07914e-05,0.000180774,2.01961e-05,3.20853e-07,-1.7106,0.0123871,1,0,0,0,0,0
60,1,0,0.0424264,-0.0424264,0,0.06,-0.15269,0.152478,11.5015,11.5035,8.96862e-05,9.43447e-05,4.00417e-05,-7.89342e-05,4.72409e-05,-4.6289e-05,0.000170742,2.019e-05,3.30635e-07,-1.633,0.0114284,1,0,0,0,0,0
61,1,0,0.0431335,-0.0431335,0,0.061,-0.150901,0.150769,11.4941,11.4961,8.53078e-05,8.9538e-05,3.59182e-05,-7.53902e-05,4.2839e-05,-4.17866e-05,0.000160778,2.01839e-05,3.40418e-07,-1.55539,0.0104697,1,0,0,0,0,0
62,1,0,0.0438406,-0.0438406,0,0.062,-0.149112,0.14906,11.4868,11.4887,8.09293e-05,8.47312e-05,3.17947e-05,-7.18463e-05,3.84371e-05,-3.72841e-05,0.000150895,2.01778e-05,3.502e-07,-1.47778,0.00951099,1,0,0,0,0,0
63,1,0,0.0445477,-0.0445477,0,0.063,-0.148111,0.148082,11.481,11.4829,7.84604e-05,8.20569e-05,2.91071e-05,-7.00096e-05,3.48062e-05,-3.37664e-05,0.000144878,2.01756e-05,3.55775e-07,-1.41463,0.00880522,1,0,0,0,0,0
64,1,0,0.0452548,-0.0452548,0,0.064,-0.147396,0.14737,11.4758,11.4777,7.6684e-05,8.01558e-05,2.69402e-05,-6.87921e-05,3.14548e-05,-3.06057e-05,0.00014032,2.01748e-05,3.59824e-07,-1.35671,0.00819116,1,0,0,0,0,0
65,1,0,0.0459619,-0.0459619,0,0.065,-0.146681,0.146658,11.4705,11.4724,7.49077e-05,7.82548e-05,2.47733e-05,-6.75746e-05,2.81034e-05,-2.7445e-05,0.00013586,2.01739e-05,3.63874e-07,-1.2988,0.0075771,1,0,0,0,0,0
66,1,0,0.046669,-0.046669,0,0.066,-0.145966,0.145946,11.4653,11.4672,7.31313e-05,7.63538e-05,2.26064e-05,-6.63571e-05,2.4752e-05,-2.42843e-05,0.00013151,2.01731e-05,3.67923e-07,-1.24089,0.00696305,1,0,0,0,0,0
67,1,0,0.0473762,-0.0473762,0,0.067,-0.145251,0.145233,11.4601,11.462,7.13549e-05,7.44528e-05,2.04395e-05,-6.51396e-05,2.14006e-05,-2.11236e-05,0.000127279,2.01722e-05,3.71973e-07,-1.18297,0.00634899,1,0,0,0,0,0
68,1,0,0.0480833,-0.0480833,0,0.068,-0.144229,0.144215,11.4548,11.4566,6.95072e-05,7.24686e-05,1.83555e-05,-6.38314e-05,1.81392e-05,-1.80372e-05,0.00012308,2.01797e-05,3.78891e-07,-1.12275,0.00574731,1,0,0,0,0,0
69,1,0,0.0487904,-0.0487904,0,0.069,-0.139781,0.139784,11.4476,11.4493,6.68631e-05,6.95562e-05,1.71963e-05,-6.15108e-05,1.58817e-05,-1.57799e-05,0.000117853,2.02798e-05,4.17818e-07,-1.03686,0.00528369,1,0,0,0,0,0
70,1,0,0.0494975,-0.0494975,0,0.07,-0.135333,0.135353,11.4405,11.4421,6.42191e-05,6.66438e-05,1.6037e-05,-5.91901e-05,1.36243e-05,-1.35226e-05,0.00011267,2.03799e-05,4.56745e-07,-0.950969,0.00482008,1,0,0,0,0,0
71,1,0,0.0502046,-0.0502046,0,0.071,-0.130885,0.130923,11.4333,11.4348,6.1575e-05,6.37314e-05,1.48778e-05,-5.68695e-05,1.13668e-05,-1.12653e-05,0.00010754,2.048e-05,4.95672e-07,-0.865076,0.00435647,1,0,0,0,0,0
72,1,0,0.0509117,-0.0509117,0,0.072,-0.126437,0.126492,11.4262,11.4276,5.8931e-05,6.0819e-05,1.37186e-05,-5.45488e-05,9.10936e-06,-9.00805e-06,0.000102468,2.05801e-05,5.34598e-07,-0.779184,0.00389286,1,0,0,0,0,0
73,1,0,0.0516188,-0.0516188,0,0.073,-0.121989,0.122061,11.419,11.4203,5.62869e-05,5.79066e-05,1.25593e-05,-5.22282e-05,6.8519e-06,-6.75075e-06,9.7465e-05,2.06802e-05,5.73525e-07,-0.693291,0.00342924,1,0,0,0,0,0
74,1,0,0.0523259,-0.0523259,0,0.074,-0.11754,0.11763,11.4119,11.4131,5.36429e-05,5.49942e-05,1.14001e-05,-4.99076e-05,4.59446e-06,-4.49347e-06,9.25416e-05,2.07803e-05,6.12452e-07,-0.607398,0.00296563,1,0,0,0,0,0
75,1,0,0.053033,-0.053033,0,0.075,-0.115772,0.116093,11.4078,11.409,5.20875e-05,5.34603e-05,1.08484e-05,-4.85947e-05,3.31164e-06,-3.20043e-06,8.98413e-05,2.30615e-05,7.08543e-07,-0.563466,0.00272674,1,0,0,0,0,0
76,1,0,0.0537401,-0.0537401,0,0.076,-0.115711,0.116403,11.4058,11.407,5.12262e-05,5.28054e-05,1.0684e-05,-4.79243e-05,2.6502e-06,-2.52215e-06,8.85257e-05,2.67333e-05,8.41079e-07,-0.546285,0.00263112,1,0,0,0,0,0
77,1,0,0.0544472,-0.0544472,0,0.077,-0.11565,0.116712,11.4038,11.405,5.03649e-05,5.21505e-05,1.05197e-05,-4.72539e-05,1.98876e-06,-1.84387e-06,8.72195e-05,3.04051e-05,9.73614e-07,-0.529104,0.0025355,1,0,0,0,0,0
78,1,0,0.0551543,-0.0551543,0,0.078,-0.11559,0.117021,11.4017,11.4029,4.95036e-05,5.14956e-05,1.03553e-05,-4.65835e-05,1.32732e-06,-1.16559e-06,8.59231e-05,3.40769e-05,1.10615e-06,-0.511924,0.00243988,1,0,0,0,0,0
79,1,0,0.0558614,-0.0558614,0,0.079,-0.115529,0.11733,11.3997,11.4009,4.86423e-05,5.08407e-05,1.0191e-05,-4.59131e-05,6.65877e-07,-4.8731e-07,8.46368e-05,3.77487e-05,1.23869e-06,-0.494743,0.00234426,1,0,0,0,0,0
80,1,0,0.0565685,-0.0565685,0,0.08,-0.115469,0.117639,11.3977,11.3989,4.7781e-05,5.01858e-05,1.00266e-05,-4.52427e-05,4.43845e-09,1.90969e-07,8.33613e-05,4.14205e-05,1.37122e-06,-0.477562,0.00224864,1,0,0,0,0,0
81,1,0,0.0572756,-0.0572756,0,0.081,-0.115408,0.117949,11.3956,11.3968,4.69197e-05,4.95308e-05,9.86224e-06,-4.45723e-05,-6.57003e-07,8.69251e-07,8.20969e-05,4.50923e-05,1.50376e-06,-0.460381,0.00215302,1,0,0,0,0,0
82,0.988178,0,0.0579828,-0.0579828,0,0.082,-0.114997,0.117769,11.382,11.3832,4.59954e-05,4.87166e-05,1.11119e-05,-4.38064e-05,-1.79272e-06,2.00675e-06,8.08616e-05,0.00029744,2.12996e-06,-0.439093,0.00205384,1,0,0,0,0,0
83,0.929251,0,0.0586899,-0.0586899,0,0.083,-0.113189,0.115642,11.3225,11.3236,4.48201e-05,4.72678e-05,1.79957e-05,-4.26597e-05,-4.81819e-06,4.97401e-06,8.02168e-05,0.00154065,4.72321e-06,-0.401437,0.00194045,1,0,0,0,0,0
84,0.870323,0,0.059397,-0.059397,0,0.084,-0.111382,0.113514,11.2629,11.264,4.36449e-05,4.58189e-05,2.48796e-05,-4.1513e-05,-7.84367e-06,7.94129e-06,8.04435e-05,0.00278387,7.31647e-06,-0.363782,0.00182707,1,0,0,0,0,0
85,0.811396,0,0.0601041,-0.0601041,0,0.085,-0.109574,0.111387,11.2033,11.2044,4.24696e-05,4.43701e-05,3.17634e-05,-4.03662e-05,-1.08691e-05,1.09086e-05,8.15344e-05,0.00402708,9.90972e-06,-0.326126,0.00171368,1,0,0,0,0,0
86,0.752468,0,0.0608112,-0.0608112,0,0.086,-0.107766,0.10926,11.1437,11.1448,4.12944e-05,4.29212e-05,3.86472e-05,-3.92195e-05,-1.38946e-05,1.38758e-05,8.34556e-05,0.0052703,1.2503e-05,-0.288471,0.0016003,1,0,0,0,0,0
87,0.693541,0,0.0615183,-0.0615183,0,0.087,-0.105959,0.107132,11.0841,11.0851,4.01191e-05,4.14724e-05,4.5531e-05,-3.80728e-05,-1.69201e-05,1.68431e-05,8.61516e-05,0.00651351,1.50962e-05,-0.250815,0.00148691,1,0,0,0,0,0
88,0.634613,0,0.0622254,-0.0622254,0,0.088,-0.104151,0.105005,11.0245,11.0255,3.89439e-05,4.00235e-05,5.24149e-05,-3.69261e-05,-1.99456e-05,1.98104e-05,8.95524e-05,0.00775673,1.76895e-05,-0.21316,0.00137352,1,0,0,0,0,0
89,0.575686,0,0.0629325,-0.0629325,0,0.089,-0.102343,0.102877,10.9649,10.9659,3.77686e-05,3.85746e-05,5.92987e-05,-3.57794e-05,-2.29711e-05,2.27777e-05,9.35814e-05,0.00899995,2.02828e-05,-0.175504,0.00126014,1,0,0,0,0,0
90,0.516758,0,0.0636396,-0.0636396,0,0.09,-0.100536,0.10075,10.9054,10.9063,3.65934e-05,3.71258e-05,6.61826e-05,-3.46327e-05,-2.59965e-05,2.57449e-05,9.8161e-05,0.0102432,2.2876e-05,-0.137848,0.00114675,1,0,0,0,0,0
91,0.0496408,0.04554,0,0,0.001,0.001,-0.00738341,0.0142066,0.025434,0.0300538,0.16302,0.242857,0.0267403,-0.00342238,-0.00293556,-0.0124218,0.294015,0.00202833,8.39078e-07,-7.05641,0.370731,1,0,0,0,0,0
92,0.0483031,0.043615,0.000707107,-0.000707107,0.001,0.00141421,-0.0312212,0.02332,0.0318418,0.0503238,0.176038,0.257012,0.0236431,-0.00790351,0.00042985,-0.0137893,0.31282,0.00206485,8.80188e-07,-7.06627,0.364849,1,0,0,0,0,0
93,0.0446084,0.0415765,0.00141421,-0.00141421,0.001,0.00223607,-0.0559196,0.0422134,0.0362858,0.0789027,0.200972,0.286761,0.0223578,0.00118941,0.000264326,-0.0102986,0.351039,0.0020456,9.0109e-07,-7.07743,0.364926,1,0,0,0,0,0
94,0.0556688,0.051022,0.00212132,-0.00212132,0.001,0.00316228,-0.0724222,0.0664281,0.0344619,0.104141,0.225748,0.315859,0.0238987,0.0177092,-0.000302175,-0.0118829,0.389558,0.00222414,9.49571e-07,-7.08674,0.369515,1,0,0,0,0,0
95,0.0655225,0.0596903,0.00282843,-0.00282843,0.001,0.00412311,-0.0796948,0.0807417,0.0179479,0.114859,0.268454,0.339606,0.0259959,0.0389565,-0.00466126,-0.00993005,0.435561,0.00250545,1.05865e-06,-7.10127,0.388943,1,0,0,0,0,0
96,0.0772592,0.0672362,0.00353553,-0.00353553,0.001,0.00509902,-0.0671576,0.0827746,0.00658236,0.106795,0.290293,0.349395,0.0279166,0.050187,-0.00484493,-0.00768786,0.45796,0.00262005,1.0818e-06,-7.10237,0.398831,1,0,0,0,0,0
97,0.0798274,0.0711222,0.00424264,-0.00424264,0.001,0.00608276,-0.0569984,0.0748021,0.00188359,0.0940623,0.310246,0.366958,0.0294859,0.0582628,-0.00335179,-0.00296852,0.484969,0.00270919,1.1111e-06,-7.10297,0.407879,1,0,0,0,0,0
98,0.0992744,0.0837161,0.00494975,-0.00494975,0.001,0.00707107,-0.0478375,0.0608988,0.00657367,0.0777194,0.312129,0.374954,0.0300652,0.0578218,-0.00647427,-0.00071308,0.492245,0.00269063,1.10484e-06,-7.10369,0.405896,1,0,0,0,0,0
99,0.0828638,0.0720583,0.00565685,-0.00565685,0.001,0.00806226,-0.050681,0.0500359,0.0151759,0.072818,0.30119,0.376168,0.0305808,0.0565535,-0.00561681,0.00233955,0.486198,0.00261666,1.06198e-06,-7.09629,0.391501,1,0,0,0,0,0
100,0.0752079,0.0659571,0.00636396,-0.00636396,0.001,0.00905539,-0.0592234,0.0626492,0.0259313,0.0900265,0.29255,0.398928,0.0341472,0.0534157,0.00354592,0.00290885,0.498767,0.00257774,1.01833e-06,-7.08677,0.381209,1,0,0,0,0,0
101,0.0714188,0.0631357,0.00707107,-0.00707107,0.001,0.0100499,-0.0586061,0.0855971,0.0287174,0.107639,0.293972,0.444394,0.034775,0.0492133,0.0137772,0.00261872,0.536408,0.00268425,1.0489e-06,-7.08022,0.38372,1,0,0,0,0,0
102,0.0710063,0.0626576,0.00777817,-0.00777817,0.001,0.0110454,-0.0538328,0.100244,0.0279093,0.117157,0.293564,0.481144,0.0309995,0.0444401,0.0149708,0.00556357,0.566455,0.00289644,1.15547e-06,-7.07288,0.393557,1,0,0,0,0,0
103,0.0652731,0.0576103,0.00848528,-0.00848528,0.001,0.0120416,-0.051794,0.114301,0.0272712,0.128417,0.289546,0.501316,0.0314195,0.0367752,0.0146624,0.00842134,0.581189,0.00306984,1.25897e-06,-7.05972,0.403666,1,0,0,0,0,0
104,0.0658356,0.0582343,0.00919239,-0.00919239,0.001,0.0130384,-0.0517227,0.129098,0.0206521,0.140599,0.284906,0.504561,0.0323636,0.0245694,0.0138618,0.00679726,0.58107,0.00322234,1.32934e-06,-7.0438,0.410306,1,0,0,0,0,0
105,0.075754,0.0659955,0.0098995,-0.0098995,0.001,0.0140357,-0.04843,0.137719,0.0120954,0.146486,0.279725,0.497451,0.0309974,0.0113077,0.0100656,0.00267472,0.571753,0.00333416,1.364e-06,-7.02919,0.413514,1,0,0,0,0,0
