Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
40,1,0,2.44929e-18,0.04,0,0.04,-0.00085402,-0.229925,11.7642,11.7665,7.16417e-05,0.000319086,0.000426907,2.75324e-05,-0.00035772,-3.04278e-05,0.000647182,2.05048e-05,1.56192e-07,-4.02537,0.0830935,1,0,0,0,0,0
41,1,0,2.51053e-18,0.041,0,0.041,-0.000587376,-0.230392,11.7426,11.7449,6.31509e-05,0.000310505,0.000379833,2.58313e-05,-0.000332491,-2.64266e-05,0.000597153,2.04757e-05,1.65321e-07,-3.84616,0.074951,1,0,0,0,0,0
42,1,0,2.57176e-18,0.042,0,0.042,-0.000859256,-0.230081,11.7226,11.7249,5.57292e-05,0.000300955,0.000339023,2.39355e-05,-0.000308477,-2.27946e-05,0.000552148,2.04459e-05,1.7403e-07,-3.67948,0.0678252,1,0,0,0,0,0
43,1,0,2.63299e-18,0.043,0,0.043,-0.00163182,-0.228473,11.7035,11.7057,4.93776e-05,0.000288585,0.000301501,2.28075e-05,-0.000282923,-2.02451e-05,0.000507541,2.04127e-05,1.8162e-07,-3.51799,0.061352,1,0,0,0,0,0
44,1,0,2.69422e-18,0.044,0,0.044,-0.00108465,-0.226663,11.6862,11.6884,4.55274e-05,0.000277938,0.000275092,1.95631e-05,-0.000261483,-1.64365e-05,0.000473312,2.03746e-05,1.86748e-07,-3.37123,0.0558564,1,0,0,0,0,0
45,1,0,2.75546e-18,0.045,0,0.045,-0.0027975,-0.228179,11.668,11.6702,4.39668e-05,0.000276603,0.000246237,1.79177e-05,-0.000241401,-1.48933e-05,0.000444851,2.03564e-05,1.96124e-07,-3.2147,0.050775,1,0,0,0,0,0
46,1,0,2.81669e-18,0.046,0,0.046,0.00295419,-0.232883,11.6539,11.6562,4.06085e-05,0.000291804,0.000224913,1.1052e-05,-0.000237203,-8.00158e-06,0.000440267,2.03507e-05,2.12148e-07,-3.09057,0.047307,1,0,0,0,0,0
47,1,0,2.87792e-18,0.047,0,0.047,0.00214259,-0.233173,11.6397,11.642,3.76192e-05,0.000289529,0.000204722,1.21106e-05,-0.000223273,-8.36195e-06,0.000420976,2.03402e-05,2.25312e-07,-2.96259,0.0436562,1,0,0,0,0,0
48,1,0,2.93915e-18,0.048,0,0.048,0.001331,-0.233463,11.6255,11.6278,3.46299e-05,0.000287254,0.000184531,1.31693e-05,-0.000209343,-8.72232e-06,0.000402293,2.03298e-05,2.38477e-07,-2.83461,0.0400054,1,0,0,0,0,0
49,1,0,3.00038e-18,0.049,0,0.049,0.000519401,-0.233753,11.6113,11.6136,3.16405e-05,0.000284979,0.00016434,1.42279e-05,-0.000195414,-9.0827e-06,0.000384309,2.03193e-05,2.51642e-07,-2.70663,0.0363546,1,0,0,0,0,0
50,1,0,3.06162e-18,0.05,0,0.05,0.000426553,-0.233398,11.5992,11.6016,2.91158e-05,0.000278478,0.000147464,1.41409e-05,-0.000182554,-8.61626e-06,0.00036571,2.03049e-05,2.60888e-07,-2.5946,0.0332481,1,0,0,0,0,0
51,1,0,3.12285e-18,0.051,0,0.051,0.000580109,-0.23282,11.5879,11.5902,2.67505e-05,0.000270529,0.000131725,1.36613e-05,-0.000170061,-7.86637e-06,0.000347019,2.0289e-05,2.68792e-07,-2.48803,0.0303281,1,0,0,0,0,0
52,1,0,3.18408e-18,0.052,0,0.052,0.000733665,-0.232243,11.5766,11.5789,2.4385e-05,0.000262579,0.000115985,1.31816e-05,-0.000157567,-7.11647e-06,0.000328705,2.02732e-05,2.76696e-07,-2.38146,0.0274082,1,0,0,0,0,0
53,1,0,3.24531e-18,0.053,0,0.053,0.000887221,-0.231666,11.5653,11.5676,2.20196e-05,0.00025463,0.000100246,1.27019e-05,-0.000145074,-6.36659e-06,0.000310836,2.02574e-05,2.84599e-07,-2.2749,0.0244882,1,0,0,0,0,0
54,1,0,3.30655e-18,0.054,0,0.054,0.000828596,-0.230112,11.5556,11.5579,2.02901e-05,0.000245663,9.01729e-05,1.19751e-05,-0.000134314,-5.6843e-06,0.000295143,2.02451e-05,2.88654e-07,-2.1799,0.0225517,1,0,0,0,0,0
55,1,0,3.36778e-18,0.055,0,0.055,0.000765684,-0.228537,11.5459,11.5482,1.85735e-05,0.000236676,8.02142e-05,1.12432e-05,-0.00012359,-5.00338e-06,0.00027968,2.02329e-05,2.92631e-07,-2.08513,0.0206351,1,0,0,0,0,0
56,1,0,3.42901e-18,0.056,0,0.056,0.000702772,-0.226963,11.5362,11.5385,1.68568e-05,0.000227689,7.02554e-05,1.05114e-05,-0.000112865,-4.32246e-06,0.000264443,2.02207e-05,2.96608e-07,-1.99036,0.0187184,1,0,0,0,0,0
57,1,0,3.49024e-18,0.057,0,0.057,0.000639861,-0.225389,11.5265,11.5287,1.51401e-05,0.000218702,6.02967e-05,9.77954e-06,-0.00010214,-3.64155e-06,0.000249474,2.02085e-05,3.00585e-07,-1.89559,0.0168018,1,0,0,0,0,0
58,1,0,3.55148e-18,0.058,0,0.058,0.000551711,-0.222974,11.5182,11.5203,1.40244e-05,0.000210038,5.34866e-05,9.11012e-06,-9.31578e-05,-3.12711e-06,0.000236526,2.02003e-05,3.08185e-07,-1.81105,0.0153437,1,0,0,0,0,0
59,1,0,3.61271e-18,0.059,0,0.059,0.000451107,-0.220143,11.5104,11.5125,1.32052e-05,0.000201532,4.82301e-05,8.47151e-06,-8.50351e-05,-2.69481e-06,0.000224557,2.0194e-05,3.17573e-07,-1.73156,0.014112,1,0,0,0,0,0
60,1,0,3.67394e-18,0.06,0,0.06,0.000350503,-0.217313,11.5027,11.5048,1.2386e-05,0.000193026,4.29737e-05,7.8329e-06,-7.69125e-05,-2.26252e-06,0.0002127,2.01878e-05,3.26961e-07,-1.65206,0.0128803,1,0,0,0,0,0
61,1,0,3.73517e-18,0.061,0,0.061,0.0002499,-0.214483,11.495,11.497,1.15667e-05,0.000184521,3.77172e-05,7.19428e-06,-6.87898e-05,-1.83022e-06,0.000200976,2.01816e-05,3.36349e-07,-1.57257,0.0116486,1,0,0,0,0,0
62,1,0,3.7964e-18,0.062,0,0.062,0.000149296,-0.211653,11.4873,11.4892,1.07475e-05,0.000176015,3.24608e-05,6.55567e-06,-6.06672e-05,-1.39793e-06,0.000189409,2.01753e-05,3.45737e-07,-1.49308,0.0104169,1,0,0,0,0,0
63,1,0,3.85764e-18,0.063,0,0.063,0.000113007,-0.210198,11.4813,11.4832,1.01854e-05,0.000171875,2.94856e-05,6.29633e-06,-5.49781e-05,-1.10738e-06,0.000183242,2.01736e-05,3.52032e-07,-1.42871,0.00958935,1,0,0,0,0,0
64,1,0,3.91887e-18,0.064,0,0.064,0.000100037,-0.209243,11.4759,11.4778,9.71646e-06,0.000169318,2.73376e-05,6.1745e-06,-5.01714e-05,-8.68221e-07,0.000179071,2.01734e-05,3.57206e-07,-1.36983,0.00890836,1,0,0,0,0,0
65,1,0,3.9801e-18,0.065,0,0.065,8.70678e-05,-0.208287,11.4705,11.4724,9.24753e-06,0.000166762,2.51897e-05,6.05267e-06,-4.53647e-05,-6.29064e-07,0.000174998,2.01733e-05,3.6238e-07,-1.31095,0.00822737,1,0,0,0,0,0
66,1,0,4.04133e-18,0.066,0,0.066,7.40981e-05,-0.207331,11.4652,11.4671,8.77859e-06,0.000164205,2.30417e-05,5.93083e-06,-4.0558e-05,-3.89906e-07,0.000171031,2.01731e-05,3.67555e-07,-1.25207,0.00754638,1,0,0,0,0,0
67,1,0,4.10257e-18,0.067,0,0.067,6.11285e-05,-0.206375,11.4598,11.4617,8.30966e-06,0.000161648,2.08937e-05,5.809e-06,-3.57513e-05,-1.50748e-07,0.000167175,2.0173e-05,3.72729e-07,-1.19319,0.00686538,1,0,0,0,0,0
68,1,0,4.1638e-18,0.068,0,0.068,4.826e-05,-0.204964,11.4543,11.4562,7.83873e-06,0.000158752,1.88723e-05,5.65757e-06,-3.09716e-05,8.30674e-08,0.000163129,2.01815e-05,3.80811e-07,-1.13199,0.00620135,1,0,0,0,0,0
69,1,0,4.22503e-18,0.069,0,0.069,3.65201e-05,-0.198471,11.4473,11.449,7.34554e-06,0.000152064,1.8264e-05,5.1756e-06,-2.64925e-05,2.57224e-07,0.000155691,2.02861e-05,4.21361e-07,-1.04484,0.00572663,1,0,0,0,0,0
70,1,0,4.28626e-18,0.07,0,0.07,2.47801e-05,-0.191978,11.4402,11.4418,6.85234e-06,0.000145377,1.76556e-05,4.69362e-06,-2.20134e-05,4.31381e-07,0.000148323,2.03908e-05,4.61911e-07,-0.957692,0.00525191,1,0,0,0,0,0
71,1,0,4.3475e-18,0.071,0,0.071,1.30402e-05,-0.185485,11.4332,11.4347,6.35913e-06,0.000138689,1.70473e-05,4.21165e-06,-1.75343e-05,6.05539e-07,0.000141036,2.04955e-05,5.02462e-07,-0.870542,0.00477719,1,0,0,0,0,0
72,1,0,4.40873e-18,0.072,0,0.072,1.30026e-06,-0.178992,11.4261,11.4275,5.86594e-06,0.000132001,1.64389e-05,3.72968e-06,-1.30552e-05,7.79695e-07,0.000133843,2.06001e-05,5.43012e-07,-0.783393,0.00430247,1,0,0,0,0,0
73,1,0,4.46996e-18,0.073,0,0.073,-1.04397e-05,-0.172498,11.4191,11.4204,5.37274e-06,0.000125314,1.58306e-05,3.24771e-06,-8.5761e-06,9.53853e-07,0.00012676,2.07048e-05,5.83562e-07,-0.696243,0.00382775,1,0,0,0,0,0
74,1,0,4.53119e-18,0.074,0,0.074,-2.21797e-05,-0.166005,11.412,11.4132,4.87954e-06,0.000118626,1.52222e-05,2.76573e-06,-4.097e-06,1.12801e-06,0.000119806,2.08095e-05,6.24113e-07,-0.609093,0.00335303,1,0,0,0,0,0
75,1,0,4.59243e-18,0.075,0,0.075,-0.000194686,-0.163699,11.4081,11.4093,4.62153e-06,0.00011496,1.49934e-05,2.58279e-06,-1.65233e-06,1.20545e-06,0.000116072,2.3071e-05,7.2032e-07,-0.565771,0.00311592,1,0,0,0,0,0
76,1,0,4.65366e-18,0.076,0,0.076,-0.000469674,-0.164062,11.4062,11.4074,4.51345e-06,0.00011322,1.50066e-05,2.59048e-06,-5.04548e-07,1.22123e-06,0.000114336,2.67074e-05,8.52005e-07,-0.550388,0.0030303,1,0,0,0,0,0
77,1,0,4.71489e-18,0.077,0,0.077,-0.000744663,-0.164425,11.4043,11.4055,4.40537e-06,0.00011148,1.50198e-05,2.59817e-06,6.43243e-07,1.23701e-06,0.000112612,3.03438e-05,9.83691e-07,-0.535005,0.00294467,1,0,0,0,0,0
78,1,0,4.77612e-18,0.078,0,0.078,-0.00101965,-0.164789,11.4024,11.4036,4.2973e-06,0.00010974,1.50329e-05,2.60586e-06,1.79103e-06,1.25279e-06,0.0001109,3.39802e-05,1.11538e-06,-0.519621,0.00285905,1,0,0,0,0,0
79,1,0,4.83735e-18,0.079,0,0.079,-0.00129464,-0.165152,11.4005,11.4017,4.18922e-06,0.000108,1.50461e-05,2.61355e-06,2.93882e-06,1.26857e-06,0.000109201,3.76166e-05,1.24706e-06,-0.504238,0.00277342,1,0,0,0,0,0
80,1,0,4.89859e-18,0.08,0,0.08,-0.00156963,-0.165515,11.3986,11.3998,4.08114e-06,0.000106259,1.50592e-05,2.62124e-06,4.08661e-06,1.28435e-06,0.000107516,4.1253e-05,1.37875e-06,-0.488854,0.0026878,1,0,0,0,0,0
81,1,0,4.95982e-18,0.081,0,0.081,-0.00184462,-0.165878,11.3967,11.3979,3.97306e-06,0.000104519,1.50724e-05,2.62892e-06,5.2344e-06,1.30013e-06,0.000105845,4.48894e-05,1.51044e-06,-0.473471,0.00260217,1,0,0,0,0,0
82,0.988179,0,5.02105e-18,0.082,0,0.082,-0.00201767,-0.165607,11.3833,11.3845,3.84729e-06,0.000102472,1.73512e-05,2.57602e-06,7.13047e-06,1.30196e-06,0.000104286,0.000294777,2.13104e-06,-0.453318,0.00250058,1,0,0,0,0,0
83,0.929251,0,5.08228e-18,0.083,0,0.083,-0.00178449,-0.162807,11.3237,11.3248,3.65101e-06,9.91987e-05,2.86587e-05,2.28167e-06,1.20085e-05,1.24818e-06,0.000104048,0.00152599,4.70002e-06,-0.414158,0.0023354,1,0,0,0,0,0
84,0.870323,0,5.14352e-18,0.084,0,0.084,-0.00155131,-0.160007,11.2641,11.2652,3.45473e-06,9.59256e-05,3.99662e-05,1.98731e-06,1.68865e-05,1.19439e-06,0.000105364,0.0027572,7.26902e-06,-0.374998,0.00217022,1,0,0,0,0,0
85,0.811394,0,5.20475e-18,0.085,0,0.085,-0.00131813,-0.157207,11.2045,11.2056,3.25845e-06,9.26526e-05,5.12738e-05,1.69295e-06,2.17646e-05,1.14061e-06,0.000108176,0.00398842,9.83802e-06,-0.335837,0.00200504,1,0,0,0,0,0
86,0.752466,0,5.26598e-18,0.086,0,0.086,-0.00108495,-0.154407,11.1449,11.146,3.06217e-06,8.93795e-05,6.25813e-05,1.39859e-06,2.66426e-05,1.08682e-06,0.000112372,0.00521964,1.2407e-05,-0.296677,0.00183985,1,0,0,0,0,0
87,0.693538,0,5.32721e-18,0.087,0,0.087,-0.000851773,-0.151607,11.0853,11.0863,2.8659e-06,8.61065e-05,7.38888e-05,1.10423e-06,3.15206e-05,1.03304e-06,0.000117805,0.00645085,1.4976e-05,-0.257517,0.00167467,1,0,0,0,0,0
88,0.63461,0,5.38845e-18,0.088,0,0.088,-0.000618593,-0.148807,11.0257,11.0267,2.66962e-06,8.28334e-05,8.51964e-05,8.09875e-07,3.63987e-05,9.79256e-07,0.000124312,0.00768206,1.7545e-05,-0.218357,0.00150949,1,0,0,0,0,0
89,0.575682,0,5.44968e-18,0.089,0,0.089,-0.000385413,-0.146007,10.9661,10.9671,2.47334e-06,7.95603e-05,9.65039e-05,5.15517e-07,4.12767e-05,9.25471e-07,0.000131734,0.00891328,2.0114e-05,-0.179197,0.00134431,1,0,0,0,0,0
90,0.516753,0,5.51091e-18,0.09,0,0.09,-0.000152233,-0.143207,10.9065,10.9074,2.27706e-06,7.62873e-05,0.000107811,2.21158e-07,4.61548e-05,8.71687e-07,0.000139926,0.0101445,2.2683e-05,-0.140036,0.00117912,1,0,0,0,0,0
91,0.0496408,0.04554,0,0,0.001,0.001,-0.00738341,0.0142066,0.025434,0.0300538,0.16302,0.242857,0.0267403,-0.00342238,-0.00293556,-0.0124218,0.294015,0.00202833,8.39078e-07,-7.05641,0.370731,1,0,0,0,0,0
92,0.0542113,0.0491771,6.12323e-20,0.001,0.001,0.00141421,-0.00485114,-0.00965942,0.019645,0.0224224,0.163484,0.234466,0.029928,0.00342608,-0.00772884,-0.0127834,0.287805,0.00195081,7.9951e-07,-7.05387,0.369688,1,0,0,0,0,0
93,0.0542823,0.0493716,1.22465e-19,0.002,0.001,0.00223607,-0.0113444,-0.0230009,0.0203614,0.0327463,0.159402,0.234094,0.0309841,0.00421899,-0.0106057,-0.00656335,0.285206,0.00194204,7.97032e-07,-7.05354,0.374212,1,0,0,0,0,0
94,0.056198,0.051172,1.83697e-19,0.003,0.001,0.00316228,-0.0162672,-0.0409413,0.018052,0.0476097,0.154911,0.239095,0.0296629,-0.000616308,-0.0122914,-0.000497968,0.286697,0.00195759,8.12226e-07,-7.05578,0.377563,1,0,0,0,0,0
95,0.0588606,0.0530657,2.44929e-19,0.004,0.001,0.00412311,-0.0271927,-0.0553671,0.0143543,0.0633325,0.156839,0.249643,0.0285802,-0.00578092,-0.0101478,-0.00130523,0.296438,0.00202454,8.21801e-07,-7.05899,0.380072,1,0,0,0,0,0
96,0.064375,0.0580826,3.06162e-19,0.005,0.001,0.00509902,-0.0402918,-0.066437,0.0107467,0.0784397,0.181416,0.267546,0.0308151,-0.00627411,-0.00891776,-0.000670496,0.324902,0.00216111,8.77669e-07,-7.06164,0.3742,1,0,0,0,0,0
97,0.067161,0.0607699,3.67394e-19,0.006,0.001,0.00608276,-0.0436741,-0.0750548,0.00966431,0.087373,0.20582,0.282667,0.030696,-0.00134159,-0.00746919,-0.001288,0.35109,0.00232201,9.17341e-07,-7.06536,0.370604,1,0,0,0,0,0
98,0.0651927,0.0590742,4.28626e-19,0.007,0.001,0.00707107,-0.0385451,-0.081786,0.0138482,0.0914683,0.207868,0.283899,0.0271549,0.0111483,-0.00460527,-0.00140721,0.353118,0.00242669,9.25762e-07,-7.06968,0.371437,1,0,0,0,0,0
99,0.0640008,0.0581553,4.89859e-19,0.008,0.001,0.00806226,-0.0310797,-0.0902792,0.0207957,0.0977176,0.19897,0.277586,0.023644,0.0252691,-0.00129014,0.00177862,0.343287,0.00246034,9.08646e-07,-7.07131,0.373982,1,0,0,0,0,0
100,0.0609983,0.0557644,5.51091e-19,0.009,0.001,0.00905538,-0.0163726,-0.0995075,0.0250451,0.103909,0.193318,0.271769,0.0247963,0.0308372,0.00363458,0.0025533,0.33588,0.00235774,8.58364e-07,-7.06985,0.375305,1,0,0,0,0,0
101,0.0531744,0.0489531,6.12323e-19,0.01,0.001,0.0100499,-0.00231931,-0.10821,0.0217343,0.110396,0.197025,0.261425,0.0272256,0.0291236,0.00550015,0.00171144,0.329825,0.00215517,8.01254e-07,-7.06514,0.379837,1,0,0,0,0,0
102,0.0443435,0.0413612,6.73556e-19,0.011,0.001,0.0110454,0.00764657,-0.117124,0.0221493,0.119445,0.201582,0.241293,0.0243967,0.0262672,0.00679457,0.00181567,0.316532,0.00201888,7.88044e-07,-7.05918,0.388644,1,0,0,0,0,0
103,0.0423676,0.0397227,7.34788e-19,0.012,0.001,0.0120416,0.0192233,-0.124192,0.0240692,0.127955,0.205453,0.215689,0.022252,0.0249013,0.00807786,0.00364042,0.299878,0.00190973,7.72744e-07,-7.04965,0.391651,1,0,0,0,0,0
104,0.0362903,0.0342007,7.9602e-19,0.013,0.001,0.0130384,0.0291474,-0.127905,0.0239957,0.133361,0.206476,0.19084,0.0229236,0.0239183,0.0055998,0.00806441,0.283278,0.00185541,7.55019e-07,-7.03647,0.393077,1,0,0,0,0,0
105,0.0337348,0.0318424,8.57253e-19,0.014,0.001,0.0140357,0.0359946,-0.132822,0.0193816,0.138971,0.209659,0.173645,0.0210111,0.0235797,-0.00461889,0.0121134,0.274363,0.00181361,7.52339e-07,-7.02534,0.394954,1,0,0,0,0,0
