Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
36,1,0,0.0137766,0.0332597,0,0.036,-0.0852734,-0.200652,11.8616,11.8636,0.000143087,0.000321354,0.000660619,8.00242e-05,-0.000425115,-0.000184147,0.000883853,2.06949e-05,1.18764e-07,-4.84047,0.121687,1,0,0,0,0,0
37,1,0,0.0141593,0.0341835,0,0.037,-0.0868718,-0.204985,11.8345,11.8366,0.00013138,0.000311498,0.000582151,8.76976e-05,-0.000396035,-0.000175465,0.000805304,2.06326e-05,1.30856e-07,-4.6064,0.107596,1,0,0,0,0,0
38,1,0,0.014542,0.0351074,0,0.038,-0.0887467,-0.208539,11.8059,11.808,0.000121378,0.000302333,0.00050288,9.3363e-05,-0.000364957,-0.000164393,0.00072661,2.05769e-05,1.35512e-07,-4.38584,0.0955145,1,0,0,0,0,0
39,1,0,0.0149247,0.0360313,0,0.039,-0.0893625,-0.211475,11.7816,11.7838,0.000112422,0.000294401,0.000447561,9.59313e-05,-0.000341385,-0.000153727,0.000670074,2.05339e-05,1.54242e-07,-4.18963,0.0856345,1,0,0,0,0,0
40,1,0,0.0153073,0.0369552,0,0.04,-0.0903424,-0.213929,11.7597,11.7619,0.000106409,0.000286896,0.000392427,9.99116e-05,-0.000316496,-0.000145219,0.000615526,2.04974e-05,1.57179e-07,-3.99841,0.0767132,1,0,0,0,0,0
41,1,0,0.01569,0.0378791,0,0.041,-0.0911944,-0.21693,11.7372,11.7395,0.000100325,0.000282637,0.000348546,0.000102481,-0.000296763,-0.000136327,0.000573227,2.04666e-05,1.6727e-07,-3.82069,0.0690997,1,0,0,0,0,0
42,1,0,0.0160727,0.0388029,0,0.042,-0.091965,-0.218523,11.7176,11.72,9.53563e-05,0.000274965,0.000310605,0.000103255,-0.000276235,-0.000127823,0.000533367,2.04393e-05,1.78457e-07,-3.6513,0.0623494,1,0,0,0,0,0
43,1,0,0.0164554,0.0397268,0,0.043,-0.0940983,-0.221492,11.6987,11.7012,9.21648e-05,0.000270736,0.000277656,0.000105405,-0.000258408,-0.000121024,0.000501415,2.03982e-05,1.83307e-07,-3.48681,0.05635,1,0,0,0,0,0
44,1,0,0.0168381,0.0406507,0,0.044,-0.0962653,-0.225879,11.6802,11.6828,8.96793e-05,0.000273578,0.000247907,0.000108876,-0.000242017,-0.000113512,0.000477134,2.0362e-05,1.81539e-07,-3.33263,0.051268,1,0,0,0,0,0
45,1,0,0.0172208,0.0415746,0,0.045,-0.0945869,-0.220953,11.6604,11.6629,8.18916e-05,0.000256322,0.000221713,0.000103958,-0.000218713,-0.000102278,0.000436654,2.03589e-05,1.99982e-07,-3.15103,0.0460397,1,0,0,0,0,0
46,1,0,0.0176034,0.0424985,0,0.046,-0.0932567,-0.218502,11.6471,11.6495,7.69575e-05,0.000246829,0.000205861,9.99472e-05,-0.000205386,-9.49058e-05,0.000412803,2.03509e-05,2.13023e-07,-3.02742,0.0430085,1,0,0,0,0,0
47,1,0,0.0179861,0.0434223,0,0.047,-0.0924891,-0.218779,11.6326,11.635,7.24181e-05,0.000242365,0.000185648,9.76189e-05,-0.000191513,-8.71654e-05,0.000390199,2.03392e-05,2.25356e-07,-2.89849,0.0394039,1,0,0,0,0,0
48,1,0,0.0183688,0.0443462,0,0.048,-0.0917216,-0.219056,11.6181,11.6205,6.78786e-05,0.000237902,0.000165434,9.52906e-05,-0.000177639,-7.94249e-05,0.000368127,2.03274e-05,2.37688e-07,-2.76956,0.0357993,1,0,0,0,0,0
49,1,0,0.0187515,0.0452701,0,0.049,-0.0909516,-0.219159,11.6041,11.6066,6.35519e-05,0.000232689,0.00014596,9.28765e-05,-0.00016402,-7.20463e-05,0.000346708,2.03149e-05,2.48893e-07,-2.64409,0.0323084,1,0,0,0,0,0
50,1,0,0.0191342,0.046194,0,0.05,-0.0901691,-0.218388,11.5927,11.5951,6.02933e-05,0.000223715,0.000130197,9.00319e-05,-0.000151677,-6.64847e-05,0.000325832,2.02994e-05,2.54438e-07,-2.53599,0.029389,1,0,0,0,0,0
51,1,0,0.0195169,0.0471179,0,0.051,-0.0893866,-0.217617,11.5813,11.5837,5.70348e-05,0.000214741,0.000114434,8.71872e-05,-0.000139333,-6.09231e-05,0.000305268,2.02838e-05,2.59983e-07,-2.42789,0.0264695,1,0,0,0,0,0
52,1,0,0.0198995,0.0480417,0,0.052,-0.0886042,-0.216846,11.5699,11.5723,5.37762e-05,0.000205767,9.86709e-05,8.43425e-05,-0.00012699,-5.53615e-05,0.000285084,2.02683e-05,2.65529e-07,-2.31979,0.0235501,1,0,0,0,0,0
53,1,0,0.0202822,0.0489656,0,0.053,-0.0879599,-0.215545,11.5593,11.5616,5.09689e-05,0.000197455,8.61205e-05,8.165e-05,-0.000116267,-5.06547e-05,0.000267869,2.02538e-05,2.70493e-07,-2.21714,0.021186,1,0,0,0,0,0
54,1,0,0.0206649,0.0498895,0,0.054,-0.0874961,-0.213553,11.5497,11.552,4.87502e-05,0.000190007,7.77625e-05,7.91562e-05,-0.00010766,-4.70635e-05,0.00025416,2.02408e-05,2.74698e-07,-2.1216,0.0195468,1,0,0,0,0,0
55,1,0,0.0210476,0.0508134,0,0.055,-0.0870322,-0.211561,11.54,11.5423,4.65316e-05,0.000182559,6.94046e-05,7.66624e-05,-9.90523e-05,-4.34723e-05,0.0002406,2.02278e-05,2.78904e-07,-2.02606,0.0179076,1,0,0,0,0,0
56,1,0,0.0214303,0.0517373,0,0.056,-0.0865683,-0.209569,11.5304,11.5326,4.4313e-05,0.000175111,6.10466e-05,7.41686e-05,-9.04447e-05,-3.98811e-05,0.000227213,2.02147e-05,2.8311e-07,-1.93052,0.0162683,1,0,0,0,0,0
57,1,0,0.021813,0.0526611,0,0.057,-0.0860255,-0.207477,11.5211,11.5233,4.21909e-05,0.000167889,5.32322e-05,7.17019e-05,-8.20724e-05,-3.63714e-05,0.000214477,2.02028e-05,2.88518e-07,-1.83777,0.0147023,1,0,0,0,0,0
58,1,0,0.0221956,0.053585,0,0.058,-0.0850693,-0.204856,11.5136,11.5158,4.05751e-05,0.000161856,4.82689e-05,6.93779e-05,-7.49341e-05,-3.32892e-05,0.00020423,2.01963e-05,3.00237e-07,-1.75963,0.0135203,1,0,0,0,0,0
59,1,0,0.0225783,0.0545089,0,0.059,-0.084113,-0.202235,11.5062,11.5083,3.89592e-05,0.000155823,4.33055e-05,6.70539e-05,-6.77959e-05,-3.02069e-05,0.00019411,2.01897e-05,3.11956e-07,-1.68149,0.0123383,1,0,0,0,0,0
60,1,0,0.022961,0.0554328,0,0.06,-0.0831567,-0.199614,11.4987,11.5008,3.73434e-05,0.000149789,3.83422e-05,6.47299e-05,-6.06576e-05,-2.71247e-05,0.000184137,2.01832e-05,3.23674e-07,-1.60335,0.0111563,1,0,0,0,0,0
61,1,0,0.0233437,0.0563566,0,0.061,-0.0822004,-0.196993,11.4913,11.4933,3.57275e-05,0.000143756,3.33789e-05,6.24059e-05,-5.35193e-05,-2.40424e-05,0.000174337,2.01767e-05,3.35393e-07,-1.52521,0.00997426,1,0,0,0,0,0
62,1,0,0.0237264,0.0572805,0,0.062,-0.081414,-0.194857,11.4844,11.4863,3.42597e-05,0.000138745,2.92336e-05,6.04142e-05,-4.71709e-05,-2.12569e-05,0.000166149,2.01719e-05,3.45423e-07,-1.45206,0.00894943,1,0,0,0,0,0
63,1,0,0.0241091,0.0582044,0,0.063,-0.081095,-0.194054,11.4789,11.4809,3.31993e-05,0.000136546,2.73389e-05,5.93364e-05,-4.29953e-05,-1.92876e-05,0.000161975,2.01718e-05,3.50806e-07,-1.39264,0.00835696,1,0,0,0,0,0
64,1,0,0.0244917,0.0591283,0,0.064,-0.080776,-0.193252,11.4735,11.4754,3.21388e-05,0.000134346,2.54442e-05,5.82586e-05,-3.88197e-05,-1.73182e-05,0.000157893,2.01716e-05,3.56189e-07,-1.33322,0.00776449,1,0,0,0,0,0
65,1,0,0.0248744,0.0600522,0,0.065,-0.080457,-0.19245,11.4681,11.47,3.10783e-05,0.000132147,2.35494e-05,5.71808e-05,-3.46441e-05,-1.53489e-05,0.000153911,2.01715e-05,3.61571e-07,-1.2738,0.00717203,1,0,0,0,0,0
66,1,0,0.0252571,0.0609761,0,0.066,-0.0801381,-0.191648,11.4627,11.4646,3.00179e-05,0.000129948,2.16547e-05,5.6103e-05,-3.04685e-05,-1.33796e-05,0.000150038,2.01713e-05,3.66954e-07,-1.21438,0.00657956,1,0,0,0,0,0
67,1,0,0.0256398,0.0618999,0,0.067,-0.0798191,-0.190845,11.4573,11.4591,2.89574e-05,0.000127748,1.97599e-05,5.50252e-05,-2.62929e-05,-1.14103e-05,0.00014628,2.01712e-05,3.72337e-07,-1.15496,0.0059871,1,0,0,0,0,0
68,1,0,0.0260225,0.0628238,0,0.068,-0.0782897,-0.187212,11.451,11.4528,2.77751e-05,0.000123819,1.83513e-05,5.32887e-05,-2.29535e-05,-9.8765e-06,0.00014108,2.02315e-05,3.96864e-07,-1.08196,0.00550482,1,0,0,0,0,0
69,1,0,0.0264052,0.0637477,0,0.069,-0.0761455,-0.182141,11.4444,11.4461,2.6531e-05,0.000119012,1.71895e-05,5.12177e-05,-2.00389e-05,-8.56395e-06,0.000135135,2.03226e-05,4.31115e-07,-1.00205,0.0050785,1,0,0,0,0,0
70,1,0,0.0267878,0.0646716,0,0.07,-0.0740013,-0.17707,11.4378,11.4394,2.52868e-05,0.000114204,1.60278e-05,4.91466e-05,-1.71242e-05,-7.2514e-06,0.000129229,2.04137e-05,4.65365e-07,-0.922153,0.00465217,1,0,0,0,0,0
71,1,0,0.0271705,0.0655954,0,0.071,-0.0718572,-0.171999,11.4311,11.4326,2.40427e-05,0.000109397,1.4866e-05,4.70756e-05,-1.42096e-05,-5.93885e-06,0.00012337,2.05048e-05,4.99615e-07,-0.842251,0.00422585,1,0,0,0,0,0
72,1,0,0.0275532,0.0665193,0,0.072,-0.069713,-0.166928,11.4245,11.4259,2.27985e-05,0.00010459,1.37042e-05,4.50045e-05,-1.1295e-05,-4.6263e-06,0.000117562,2.05959e-05,5.33865e-07,-0.762349,0.00379953,1,0,0,0,0,0
73,1,0,0.0279359,0.0674432,0,0.073,-0.0675689,-0.161857,11.4178,11.4192,2.15544e-05,9.97821e-05,1.25424e-05,4.29335e-05,-8.38033e-06,-3.31375e-06,0.000111816,2.0687e-05,5.68116e-07,-0.682448,0.00337321,1,0,0,0,0,0
74,1,0,0.0283186,0.0683671,0,0.074,-0.0658407,-0.157513,11.4121,11.4134,2.07133e-05,9.53658e-05,1.18975e-05,4.10198e-05,-5.59327e-06,-2.07491e-06,0.000106693,2.16693e-05,6.2961e-07,-0.615001,0.00302076,1,0,0,0,0,0
75,1,0,0.0287013,0.069291,0,0.075,-0.0654821,-0.155775,11.4093,11.4106,2.09419e-05,9.24688e-05,1.26669e-05,3.96903e-05,-3.45346e-06,-1.15097e-06,0.000103625,2.53606e-05,7.72165e-07,-0.587736,0.0029008,1,0,0,0,0,0
76,1,0,0.0290839,0.0702148,0,0.076,-0.0652441,-0.154499,11.4067,11.4079,2.09853e-05,8.99571e-05,1.32492e-05,3.84837e-05,-1.61729e-06,-3.33178e-07,0.000100955,2.90454e-05,9.12476e-07,-0.563114,0.00278965,1,0,0,0,0,0
77,1,0,0.0294666,0.0711387,0,0.077,-0.065088,-0.153538,11.4042,11.4054,2.09028e-05,8.77072e-05,1.37043e-05,3.73606e-05,1.23971e-08,4.12433e-07,9.8556e-05,3.27258e-05,1.05126e-06,-0.540288,0.00268448,1,0,0,0,0,0
78,1,0,0.0298493,0.0720626,0,0.078,-0.0649902,-0.152799,11.4018,11.403,2.07308e-05,8.56435e-05,1.40689e-05,3.6297e-05,1.49533e-06,1.10674e-06,9.63507e-05,3.6403e-05,1.18896e-06,-0.51874,0.00258357,1,0,0,0,0,0
79,1,0,0.030232,0.0729865,0,0.079,-0.0649353,-0.152226,11.3995,11.4007,2.04929e-05,8.37169e-05,1.43669e-05,3.52771e-05,2.87022e-06,1.76328e-06,9.42906e-05,4.00779e-05,1.32586e-06,-0.498131,0.0024858,1,0,0,0,0,0
80,1,0,0.0306147,0.0739104,0,0.08,-0.0649129,-0.151777,11.3973,11.3985,2.02051e-05,8.18941e-05,1.46144e-05,3.42904e-05,4.16325e-06,2.3912e-06,9.23437e-05,4.37511e-05,1.46216e-06,-0.478235,0.00239039,1,0,0,0,0,0
81,1,0,0.0309974,0.0748342,0,0.081,-0.0649157,-0.151424,11.3951,11.3963,1.98786e-05,8.01519e-05,1.48228e-05,3.33294e-05,5.3928e-06,2.99693e-06,9.04882e-05,4.74229e-05,1.59799e-06,-0.458891,0.00229683,1,0,0,0,0,0
82,0.946483,0,0.03138,0.0757581,0,0.082,-0.0637519,-0.149138,11.3408,11.3419,1.91724e-05,7.78878e-05,2.48787e-05,3.22614e-05,9.35198e-06,4.60718e-06,9.05678e-05,0.00116589,3.94496e-06,-0.421857,0.00216769,1,0,0,0,0,0
83,0.887046,0,0.0317627,0.076682,0,0.083,-0.0624578,-0.146634,11.2807,11.2818,1.84262e-05,7.55619e-05,3.60256e-05,3.11803e-05,1.36163e-05,6.32966e-06,9.24373e-05,0.00240764,6.53651e-06,-0.382839,0.00203451,1,0,0,0,0,0
84,0.82761,0,0.0321454,0.0776059,0,0.084,-0.0611637,-0.144129,11.2206,11.2217,1.768e-05,7.3236e-05,4.71725e-05,3.00992e-05,1.78806e-05,8.05214e-06,9.58742e-05,0.0036494,9.12805e-06,-0.343821,0.00190133,1,0,0,0,0,0
85,0.768174,0,0.0325281,0.0785298,0,0.085,-0.0598696,-0.141625,11.1606,11.1616,1.69338e-05,7.09101e-05,5.83195e-05,2.90181e-05,2.2145e-05,9.77462e-06,0.000100718,0.00489116,1.17196e-05,-0.304803,0.00176816,1,0,0,0,0,0
86,0.708737,0,0.0329108,0.0794536,0,0.086,-0.0585755,-0.13912,11.1005,11.1015,1.61876e-05,6.85842e-05,6.94664e-05,2.7937e-05,2.64093e-05,1.14971e-05,0.000106778,0.00613291,1.43111e-05,-0.265785,0.00163498,1,0,0,0,0,0
87,0.649301,0,0.0332935,0.0803775,0,0.087,-0.0572814,-0.136615,11.0405,11.0414,1.54414e-05,6.62583e-05,8.06133e-05,2.68558e-05,3.06736e-05,1.32196e-05,0.000113859,0.00737467,1.69027e-05,-0.226766,0.00150181,1,0,0,0,0,0
88,0.589865,0,0.0336761,0.0813014,0,0.088,-0.0559873,-0.134111,10.9804,10.9813,1.46952e-05,6.39324e-05,9.17603e-05,2.57747e-05,3.4938e-05,1.49421e-05,0.000121785,0.00861643,1.94942e-05,-0.187748,0.00136863,1,0,0,0,0,0
89,0.530428,0,0.0340588,0.0822253,0,0.089,-0.0546932,-0.131606,10.9203,10.9212,1.3949e-05,6.16066e-05,0.000102907,2.46936e-05,3.92023e-05,1.66645e-05,0.0001304,0.00985818,2.20858e-05,-0.14873,0.00123545,1,0,0,0,0,0
90,0.5,0,0.0344415,0.0831492,0,0.09,-0.052292,-0.126127,10.6211,10.622,1.31337e-05,5.84071e-05,0.000111555,2.33442e-05,4.11005e-05,1.7423e-05,0.000136258,0.030731,4.23645e-05,-0.123229,0.0011316,1,0,0,0,0,0
91,0.0496408,0.04554,0,0,0.001,0.001,-0.00738341,0.0142066,0.025434,0.0300538,0.16302,0.242857,0.0267403,-0.00342238,-0.00293556,-0.0124218,0.294015,0.00202833,8.39078e-07,-7.05641,0.370731,1,0,0,0,0,0
92,0.0475395,0.0442149,0.000382683,0.00092388,0.001,0.00141421,-0.0158974,-0.00964778,0.0178424,0.0257713,0.168003,0.240328,0.0265656,0.00360368,-0.00472692,-0.0156514,0.294904,0.00195037,8.14801e-07,-7.05751,0.361928,1,0,0,0,0,0
93,0.0497898,0.0464615,0.000765367,0.00184776,0.001,0.00223607,-0.0261827,-0.0256142,0.0146708,0.039457,0.164437,0.241949,0.026235,0.00638383,-0.00654709,-0.0110712,0.294063,0.00188619,7.94531e-07,-7.05687,0.362175,1,0,0,0,0,0
94,0.0540993,0.0493061,0.00114805,0.00277164,0.001,0.00316228,-0.0374591,-0.0370983,0.0100992,0.0536793,0.164484,0.252298,0.0259152,0.00385602,-0.00648553,-0.00565396,0.30244,0.00188404,7.9638e-07,-7.05693,0.35691,1,0,0,0,0,0
95,0.0585574,0.0532755,0.00153073,0.00369552,0.001,0.00412311,-0.0542022,-0.043081,0.0127229,0.0703969,0.174547,0.271053,0.0278037,-0.00293706,-0.00889503,-0.00394655,0.323748,0.00197379,8.30062e-07,-7.0588,0.349669,1,0,0,0,0,0
96,0.0569785,0.0524004,0.00191342,0.0046194,0.001,0.00509902,-0.0701863,-0.0482425,0.0181229,0.0870741,0.188126,0.288294,0.027124,-0.00419628,-0.00966171,-0.000803635,0.345474,0.00208095,8.67004e-07,-7.06192,0.344716,1,0,0,0,0,0
97,0.0579685,0.0528427,0.0022961,0.00554328,0.001,0.00608276,-0.0806999,-0.0486962,0.0222206,0.0968377,0.199404,0.299866,0.0257143,0.00221176,-0.0039941,0.00165577,0.361063,0.00214263,8.63682e-07,-7.06335,0.343038,1,0,0,0,0,0
98,0.055946,0.0512455,0.00267878,0.00646716,0.001,0.00707107,-0.0813748,-0.0546317,0.025506,0.101277,0.202032,0.303804,0.0298526,0.0156142,0.00177364,0.00238803,0.366412,0.00217187,8.40116e-07,-7.0606,0.340443,1,0,0,0,0,0
99,0.052321,0.0483085,0.00306147,0.00739104,0.001,0.00806226,-0.0783127,-0.0670918,0.0255287,0.106235,0.19726,0.299681,0.0310059,0.0301196,0.00337158,-0.000499371,0.361387,0.00218903,8.31779e-07,-7.05755,0.338037,1,0,0,0,0,0
100,0.0561271,0.0517675,0.00344415,0.00831492,0.001,0.00905539,-0.0773101,-0.0837467,0.0278157,0.11732,0.189508,0.295654,0.0273615,0.0370307,0.0041151,0.00166859,0.354209,0.00223644,8.33958e-07,-7.05873,0.345858,1,0,0,0,0,0
101,0.0559679,0.0518511,0.00382683,0.0092388,0.001,0.0100499,-0.0836251,-0.0968349,0.0334488,0.132246,0.185133,0.300834,0.0238709,0.0342314,0.00882944,0.00445895,0.355829,0.00229908,8.43733e-07,-7.05794,0.355482,1,0,0,0,0,0
102,0.0523949,0.0488116,0.00420952,0.0101627,0.001,0.0110454,-0.0921471,-0.107869,0.0344842,0.146,0.182945,0.306829,0.0234677,0.0236295,0.0133999,0.00360365,0.359047,0.00233967,8.57715e-07,-7.05069,0.364383,1,0,0,0,0,0
103,0.0441514,0.0414756,0.0045922,0.0110866,0.001,0.0120416,-0.099825,-0.12038,0.0292735,0.159102,0.18331,0.310709,0.0226545,0.0118243,0.0114865,-0.00316634,0.361853,0.00234257,8.88042e-07,-7.04046,0.374569,1,0,0,0,0,0
104,0.0383127,0.0361704,0.00497488,0.0120104,0.001,0.0130384,-0.102813,-0.126779,0.0191973,0.164354,0.18946,0.31651,0.021302,0.00694434,0.00790866,-0.00802847,0.369734,0.00230738,9.42733e-07,-7.0311,0.382883,1,0,0,0,0,0
105,0.0344659,0.0325524,0.00535757,0.0129343,0.001,0.0140357,-0.0971692,-0.124292,0.0110075,0.15815,0.198703,0.321854,0.0232955,0.00903742,0.0067777,-0.00712134,0.379202,0.00226656,1.00236e-06,-7.02226,0.388106,1,0,0,0,0,0
106,0.0325411,0.0307683,0.00574025,0.0138582,0.001,0.0150333,-0.0823256,-0.120061,0.00645616,0.145718,0.205616,0.320542,0.0238859,0.0148635,0.00471492,-0.00748786,0.381962,0.00222463,1.01448e-06,-7.01468,0.385629,1,0,0,0,0,0
