Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
0,1,0,0,0,0,0,2.47402e-34,-3.82499e-34,-4.57993e-36,4.55559e-34,5.36857e-34,6.67731e-34,3.8014e-36,-4.24693e-35,-1.00703e-35,-1.77021e-35,8.58087e-34,2e-05,0,-7.03696,0.376864,1,-0.00240085,0.00358115,-0.000121853,0.00431319,1.03105
1,1,0,-1.83697e-19,-0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.04133,0.383663,1,-0.000788265,0.00239341,-0.000608045,0.00259219,1.04377
2,1,0,-3.67394e-19,-0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.04526,0.390633,1,0.00110055,-0.00230188,-0.00135952,0.00289105,1.05642
3,1,0,-5.51091e-19,-0.003,0,0.003,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.0468,0.392297,1,0.0019205,-0.00755695,-3.38893e-06,0.00779716,1.06251
4,1,0,-7.34788e-19,-0.004,0,0.004,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.04683,0.390625,1,0.00330853,-0.00870451,0.000297912,0.00931685,1.08258
5,1,0,-9.18485e-19,-0.005,0,0.005,3.82419e-17,2.68595e-17,2.76804e-18,4.68138e-17,-4.1904e-17,-6.89157e-17,-7.25679e-18,-4.52452e-18,-4.05088e-18,7.40858e-18,8.1546e-17,2e-05,8.48905e-24,-7.04475,0.393178,1,0.00398095,-0.00699717,0.00109226,0.00812412,1.10282
6,1,0,-1.10218e-18,-0.006,0,0.006,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.04212,0.400749,1,0.00497181,-0.00463305,0.00095047,0.00686203,1.1338
7,1,0,-1.28588e-18,-0.007,0,0.007,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.04298,0.407185,1,0.00545556,-0.00324165,0.000123802,0.00634719,1.15522
8,1,0,-1.46958e-18,-0.008,0,0.008,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.04584,0.407839,1,0.00506286,-0.00446776,-0.000315284,0.00675965,1.1752
9,1,0,-1.65327e-18,-0.009,0,0.009,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.0446,0.411067,1,0.00545453,-0.00510739,-4.82271e-05,0.00747259,1.18954
