Point ID,DESRegionMean,DESRegionPrime2Mean,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,wallShearStressMean_0,wallShearStressMean_1,wallShearStressMean_2,wallShearStressMean_Magnitude,yPlusMean
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03696,0.376864,1,-0.00240085,0.00358115,-0.000121853,0.00431319,1.03105
1,1,0,-0.00092388,-0.000382683,0,0.001,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03067,0.402433,1,-0.00360581,0.00468139,-0.000545183,0.00593418,1.02282
2,1,0,-0.00184776,-0.000765367,0,0.002,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02939,0.421069,1,-0.00502929,0.00767747,-0.000416336,0.00918753,1.02314
3,1,0,-0.00277164,-0.00114805,0,0.003,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.0319,0.426472,1,-0.00299855,0.0101672,-4.65688e-05,0.0106002,1.04883
4,1,0,-0.00369552,-0.00153073,0,0.004,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03442,0.416511,1,0.000387935,0.011656,-0.000525308,0.0116743,1.09304
5,1,0,-0.0046194,-0.00191342,0,0.005,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03655,0.400481,1,0.0016307,0.00730386,-0.00181519,0.00770068,1.11922
6,1,0,-0.00554328,-0.0022961,0,0.006,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03716,0.38277,1,0.00182048,0.00375134,-0.00101707,0.00429198,1.1139
7,1,0,-0.00646716,-0.00267878,0,0.007,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03925,0.364128,1,0.000131865,0.000924861,-0.000767844,0.00120927,1.11914
8,1,0,-0.00739104,-0.00306147,0,0.008,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03991,0.34518,1,-0.00250965,-0.00173719,-0.000574092,0.00310576,1.13242
9,1,0,-0.00831492,-0.00344415,0,0.009,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.03575,0.327788,1,-0.00329711,-0.00412215,-0.000152925,0.00528076,1.14062
10,1,0,-0.0092388,-0.00382683,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02739,0.31418,1,-0.00226292,-0.00572484,1.21107e-05,0.00615588,1.13513
11,1,0,-0.0101627,-0.00420952,0,0.011,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02018,0.308723,1,-0.00208453,-0.00615605,-4.35496e-05,0.00649955,1.11949
12,1,0,-0.0110866,-0.0045922,0,0.012,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.01767,0.308356,1,-0.00299344,-0.00586796,9.79156e-05,0.00658811,1.11185
13,1,0,-0.0120104,-0.00497488,0,0.013,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.01876,0.309232,1,-0.00407813,-0.00535067,0.000135366,0.00672898,1.12153
14,1,0,-0.0129343,-0.00535757,0,0.014,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02108,0.31046,1,-0.00513315,-0.0048021,9.87124e-05,0.00702988,1.1391
15,1,0,-0.0138582,-0.00574025,0,0.015,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02263,0.311632,1,-0.00630708,-0.0043111,3.29234e-05,0.00763976,1.15084
16,1,0,-0.0147821,-0.00612294,0,0.016,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.02129,0.312948,1,-0.00696261,-0.00364947,0.000135232,0.00786224,1.15093
17,1,0,-0.015706,-0.00650562,0,0.017,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.01625,0.314469,1,-0.00647846,-0.00233497,0.000107788,0.00688725,1.1447
18,1,0,-0.0166298,-0.0068883,0,0.018,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-7.00832,0.313868,1,-0.00669196,-0.00215238,-0.000396312,0.00704075,1.14196
19,1,0,-0.0175537,-0.00727099,0,0.019,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.99794,0.309385,1,-0.00765726,-0.0031799,-0.000610874,0.00831376,1.14253
20,1,0,-0.0184776,-0.00765367,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,-6.9849,0.304288,1,-0.00821789,-0.0044311,-0.00043162,0.00934637,1.14552
