,DESRegionMean,DESRegionPrime2Mean,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,r,z,u_mean_r,u_mean_t,u_mean_z,R_rr,R_rt,R_rz,R_tt,R_tz,R_zz
0,1.0,0.0,2e-05,0.0,-7.0369600000000005,0.376864,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,2e-05,0.0,-7.04453,0.36886599999999997,1,0.0010000003094489522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,2e-05,0.0,-7.05483,0.361138,1,0.0019999949620436545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.0,2e-05,0.0,-7.0609399999999996,0.360005,1,0.002999999514133294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,0.0,2e-05,0.0,-7.06756,0.36542199999999997,1,0.004000004066222933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,0.0,2e-05,0.0,-7.0677,0.374445,1,0.004999994476176948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.0,2e-05,0.0,-7.06647,0.386255,1,0.005999999028266588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,0.0,2e-05,0.0,-7.06467,0.38892600000000005,1,0.007000003580356227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,0.0,2e-05,0.0,-7.05893,0.381355,1,0.007999993990310242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,0.0,2e-05,0.0,-7.050889999999999,0.375205,1,0.008999998542399882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,0.0,2e-05,0.0,-7.0432,0.375026,1,0.01000000309448952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,0.0,2e-05,0.0,-7.0350600000000005,0.382911,1,0.010999993504443537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,0.0,2e-05,0.0,-7.023619999999999,0.393802,1,0.011999998056533175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,0.0,2e-05,0.0,-7.0101,0.39928600000000003,1,0.013000002608622815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,0.0,2e-05,0.0,-6.9965,0.40010500000000004,1,0.014000007160712454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,0.0,2e-05,0.0,-6.9833300000000005,0.401088,1,0.01499999757066647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,0.0,2e-05,0.0,-6.968389999999999,0.40175700000000003,1,0.015999987980620484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,0.0,2e-05,0.0,-6.95055,0.397295,1,0.0169999783905745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,0.0,2e-05,0.0,-6.9322,0.383895,1,0.017999968800528517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,0.0,2e-05,0.0,-6.913639999999999,0.367195,1,0.01899995921048253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.0,0.0,2e-05,0.0,-6.893789999999999,0.352527,1,0.01999994962043655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,0.0,2e-05,0.0,-6.8712800000000005,0.342517,1,0.020999940030390567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,0.0,2e-05,0.0,-6.84617,0.3399,1,0.021999930440344578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,0.0,2e-05,0.0,-6.82095,0.34455399999999997,1,0.023000062271654832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,0.0,2e-05,0.0,-6.7964,0.347691,1,0.024000052681608843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,0.0,2e-05,0.0,-6.77468,0.341619,1,0.025000043091562865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,0.0,2e-05,0.0,-6.757910000000001,0.325948,1,0.026000033501516875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,0.0,2e-05,0.0,-6.742789999999999,0.30683299999999997,1,0.027000023911470897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,0.0,2e-05,0.0,-6.72463,0.293685,1,0.028000014321424908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,0.0,2e-05,0.0,-6.706289999999999,0.288431,1,0.029000004731378922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.999957,0.0,2.58921e-05,6.851e-11,-6.7855300000000005,0.28121,1,0.02999999514133294,0.0,-3.2471616184292394e-06,2.4505492608800944e-07,0.000138195,2.662699999999994e-09,-1.0086000000000108e-09,-1.848652897666298e-08,5.79335e-08,3.2140124525272135e-09,2.57015e-07
31,0.0,0.0,0.710364,0.000112146,-6.34281,0.23039400000000002,1,0.030999985551286958,0.0,-0.14111150204579356,0.005556586507920097,8.80125,0.0001972915,2.1584499999999793e-05,-0.000750673044189013,0.0010133015,0.0001738294742326511,0.00390253
32,0.0,0.0,0.557304,0.00016336,-5.97604,0.193838,1,0.03199997596124097,0.0,-0.1735070335404303,0.004416588955291109,10.1696,0.00024990649999999994,1.1142499999999909e-05,-0.0007096028681241361,0.0006446624999999999,0.00014676991193020435,0.00258113
33,1.0,0.0,0.298713,0.00011981200000000001,-5.64996,0.166363,1,0.03299996637119499,0.0,-0.1930132812062424,0.0036246293603621887,11.1131,0.00028000670000000004,7.199999999996814e-08,-0.0006493220150279829,0.0004419253,0.00011710819667299114,0.00184826
34,1.0,0.0,0.0561992,3.44749e-05,-5.34278,0.143967,1,0.033999956781149,0.0,-0.20478873043334198,0.003127533293188059,11.7527,0.0002988584,-7.0344999999999815e-06,-0.0005653000517534914,0.0003192386,8.780357034027705e-05,0.00126904
35,0.728068,0.12143599999999999,0.000377506,2.09843e-06,-5.05706,0.12554,1,0.03499994719110301,0.0,-0.21171342714150182,0.003432296315879449,11.8934,0.00029667379999999996,-1.2163000000000026e-05,-0.0004114010892553641,0.0002486042,6.263622578428545e-05,0.0006782730000000001
36,1.0,0.0,2.0870500000000003e-05,1.2069599999999998e-07,-4.80236,0.110774,1,0.03599993760105703,0.0,-0.21594546122690333,0.002762666194095778,11.8612,0.0002879305,-1.3616499999999953e-05,-0.000383552395785113,0.0002022245,5.182597731350554e-05,0.000598452
37,1.0,0.0,2.0647800000000002e-05,1.30733e-07,-4.570930000000001,0.0984654,1,0.037000069432367284,0.0,-0.21954534184992403,0.002483359015527112,11.834000000000001,0.00028216570000000004,-1.662749999999997e-05,-0.00035853495786673296,0.0001691193,4.597679001953041e-05,0.000527026
38,1.0,0.0,2.05911e-05,1.40856e-07,-4.34711,0.0875242,1,0.0380000598423213,0.0,-0.22283975234347214,0.0004914392129246048,11.8048,0.0002749675,-1.513849999999997e-05,-0.00032979743117253046,0.0001397115,3.559434115136834e-05,0.00045396
39,1.0,0.0,2.05467e-05,1.4847099999999998e-07,-4.15947,0.0790394,1,0.03900005025227532,0.0,-0.22405880443423776,0.0010429825022501005,11.7821,0.0002690097,-1.6421499999999944e-05,-0.00030955508534750325,0.00011957329999999998,3.229427380357076e-05,0.00040659800000000004
40,1.0,0.0,2.05081e-05,1.54354e-07,-3.97422,0.0712529,1,0.040000040662229334,0.0,-0.22495258740565754,0.0013300678554118428,11.7589,0.0002598015,-1.589749999999998e-05,-0.0002866455327438403,0.0001009715,2.7423015187976607e-05,0.000359803
41,1.0,0.0,2.04789e-05,1.72044e-07,-3.79794,0.0643649,1,0.04100003107218334,0.0,-0.22583364245501597,0.0012678424586674009,11.7383,0.0002530863,-1.5400499999999935e-05,-0.0002680358964765727,8.666469999999996e-05,2.3508472047327895e-05,0.000322384
42,1.0,0.0,2.04483e-05,1.74165e-07,-3.634,0.0583375,1,0.04200002148213737,0.0,-0.22568232160384208,0.0008888332239514324,11.7188,0.0002444017,-1.389449999999996e-05,-0.00024821710761347614,7.49373e-05,1.895329016292417e-05,0.000286987
43,1.0,0.0,2.0415599999999998e-05,1.8346499999999998e-07,-3.4762800000000005,0.052894399999999994,1,0.04300001189209138,0.0,-0.2241981044701315,0.00029698484809830006,11.6999,0.00023624769999999997,-1.2813499999999961e-05,-0.00022971212314982419,6.50633e-05,1.4828029201481837e-05,0.000256217
44,1.0,0.0,2.03765e-05,1.89121e-07,-3.33164,0.0482213,1,0.04400000230204539,0.0,-0.22293379754536996,0.0012713779925733332,11.6826,0.0002276114,-1.1735499999999956e-05,-0.0002111095579503685,5.840759999999997e-05,1.1562610085962376e-05,0.000230005
45,1.0,0.0,2.03574e-05,1.9857600000000002e-07,-3.17666,0.043778899999999996,1,0.0449999927119994,0.0,-0.2255437286747295,0.004075056379978029,11.6648,0.0002264498,-1.309399999999997e-05,-0.0001972750137764537,5.261419999999998e-05,1.2007380251328724e-05,0.000210021
46,1.0,0.0,2.0351e-05,2.1145199999999998e-07,-3.0540599999999998,0.0411634,1,0.04599998312195342,0.0,-0.23131725554311766,-0.00032951176003298555,11.6502,0.0002339668,-8.553499999999968e-06,-0.00019263215065118283,4.595420000000001e-05,7.486139492421929e-06,0.0001964
47,1.0,0.0,2.03404e-05,2.23535e-07,-2.92565,0.0384432,1,0.04699997353190744,0.0,-0.23141695759926495,-0.00024253762594703132,11.636,0.00023400329999999998,-7.735999999999958e-06,-0.00018245405564278367,4.2596700000000005e-05,6.622055005811977e-06,0.000181281
48,1.0,0.0,2.03299e-05,2.3561900000000001e-07,-2.79723,0.0357231,1,0.047999963941861463,0.0,-0.23151665965541227,-0.00015414927829873748,11.6217,0.0002340403,-6.9179999999999395e-06,-0.00017227666774116568,3.9239699999999976e-05,5.757263412420815e-06,0.000166162
49,1.0,0.0,2.03193e-05,2.47702e-07,-2.66882,0.0330029,1,0.04899995435181547,0.0,-0.23161706881834074,-6.646803743159957e-05,11.6075,0.00023407689999999998,-6.10049999999996e-06,-0.00016209927983954771,3.5882099999999986e-05,4.892471819029694e-06,0.00015104299999999998
50,1.0,0.0,2.03051e-05,2.56901e-07,-2.55729,0.030279,1,0.0499999447617695,0.0,-0.23105916156798456,-0.00021708178182432147,11.5955,0.0002315733,-5.707499999999952e-06,-0.00015199330972282958,3.2843700000000005e-05,4.23769093965096e-06,0.000136559
51,1.0,0.0,2.02896e-05,2.6510999999999997e-07,-2.4515599999999997,0.027553700000000004,1,0.05099993517172351,0.0,-0.23027639436121108,-0.00044830569927231667,11.5843,0.000228199,-5.459999999999961e-06,-0.00014191187621141862,2.9914999999999994e-05,3.654539977206411e-06,0.000122293
