,DESRegionMean,DESRegionPrime2Mean,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,r,z,u_mean_r,u_mean_t,u_mean_z,R_rr,R_rt,R_rz,R_tt,R_tz,R_zz
0,1.0,0.0,2e-05,0.0,-7.0369600000000005,0.376864,1,0.0,0.0,-9.552800481795905e-35,-4.454072685761875e-34,-4.57993e-36,5.5982470000000015e-34,6.543700000000006e-35,-1.9638052369825271e-35,6.4476330000000015e-34,5.3964975326594934e-36,3.8014e-36
1,1.0,0.0,2e-05,0.0,-7.03838,0.36213,1,0.0010000003094489522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,2e-05,0.0,-7.039280000000001,0.352426,1,0.0019999949620436545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.0,2e-05,0.0,-7.0394,0.338501,1,0.002999999514133294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,0.0,2e-05,0.0,-7.0351300000000005,0.33081900000000003,1,0.004000004066222933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,0.0,2e-05,0.0,-7.03143,0.330068,1,0.004999994476176948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.0,2e-05,0.0,-7.02331,0.336364,1,0.005999999028266588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,0.0,2e-05,0.0,-7.01007,0.347629,1,0.007000003580356227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,0.0,2e-05,0.0,-6.997889999999999,0.362686,1,0.007999993990310242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,0.0,2e-05,0.0,-6.99023,0.369338,1,0.008999998542399882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,0.0,2e-05,0.0,-6.9889399999999995,0.364469,1,0.01000000309448952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,0.0,2e-05,0.0,-6.993469999999999,0.353107,1,0.010999993504443537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,0.0,2e-05,0.0,-7.00058,0.34113899999999997,1,0.011999998056533175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,0.0,2e-05,0.0,-7.005510000000001,0.329624,1,0.013000002608622815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,0.0,2e-05,0.0,-7.00802,0.322914,1,0.014000007160712454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,0.0,2e-05,0.0,-7.005960000000001,0.322939,1,0.01499999757066647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,0.0,2e-05,0.0,-6.999639999999999,0.323441,1,0.015999987980620484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,0.0,2e-05,0.0,-6.99202,0.32509099999999996,1,0.0169999783905745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,0.0,2e-05,0.0,-6.98003,0.32561599999999996,1,0.017999968800528517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,0.0,2e-05,0.0,-6.96317,0.325991,1,0.01899995921048253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.0,0.0,2e-05,0.0,-6.943919999999999,0.328966,1,0.01999994962043655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,0.0,2e-05,0.0,-6.92525,0.33359,1,0.020999940030390567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,0.0,2e-05,0.0,-6.9084,0.337619,1,0.021999930440344578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,0.0,2e-05,0.0,-6.89217,0.339115,1,0.023000062271654832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,0.0,2e-05,0.0,-6.8733699999999995,0.340053,1,0.024000052681608843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,0.0,2e-05,0.0,-6.850389999999999,0.34323899999999996,1,0.025000043091562865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,0.0,2e-05,0.0,-6.824160000000001,0.351022,1,0.026000033501516875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,0.0,2e-05,0.0,-6.797060000000001,0.36436999999999997,1,0.027000023911470897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,0.0,2e-05,0.0,-6.77257,0.373533,1,0.028000014321424908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,0.0,2e-05,0.0,-6.76082,0.370786,1,0.029000004731378922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.999957,0.0,2.5916e-05,6.87255e-11,-6.84812,0.363129,1,0.02999999514133294,0.0,-3.261614881036693e-06,6.290421925435533e-08,0.000138552,2.8022e-09,2.2740000000000275e-10,-2.645526884724478e-08,2.5148600000000007e-08,-7.047874709442554e-09,3.5990499999999997e-07
31,0.0,0.0,0.710028,0.00011219399999999999,-6.401330000000001,0.29228699999999996,1,0.030999985551286958,0.0,-0.1425331402293691,0.0030332759592559266,8.80904,0.0002706733,4.3486500000000005e-05,-0.0010864709835066927,0.00046858770000000004,-0.00010552720181071799,0.00524158
32,0.0,0.0,0.556892,0.000163404,-6.0291,0.23909699999999998,1,0.03199997596124097,0.0,-0.17539783707332313,0.002718118466881081,10.1758,0.00035221250000000003,3.8702000000000023e-05,-0.0010179869846419945,0.0003090635,-5.547323409086594e-05,0.00337442
33,1.0,0.0,0.29833000000000004,0.000119796,-5.69822,0.200128,1,0.03299996637119499,0.0,-0.19515864318036236,0.0022995112524186595,11.1181,0.00039862770000000005,3.187950000000002e-05,-0.000918279978747223,0.00021919730000000002,-3.12131075351366e-05,0.00236439
34,1.0,0.0,0.0559837,3.43772e-05,-5.38681,0.169503,1,0.033999956781149,0.0,-0.20705925030773198,0.001955857356762014,11.757,0.00042534150000000004,2.58885e-05,-0.0007853976439995221,0.0001638575,-1.6311539228411245e-05,0.00158774
35,0.7139220000000001,0.121353,0.000377925,2.13153e-06,-5.09727,0.145108,1,0.03499994719110301,0.0,-0.21392667136661575,0.0023829498525986675,11.897,0.0004197920000000001,1.9586000000000012e-05,-0.0005583774763656751,0.00013222600000000002,-2.445882356124263e-06,0.0008101689999999999
36,1.0,0.0,2.08865e-05,1.18188e-07,-4.83933,0.126144,1,0.03599993760105703,0.0,-0.2183489171761564,0.0023546655813511813,11.8646,0.000401821,1.4997000000000012e-05,-0.0005061548121479238,0.000111979,9.595439020702217e-07,0.0006914019999999999
37,1.0,0.0,2.0654899999999998e-05,1.26123e-07,-4.60532,0.110675,1,0.037000069432367284,0.0,-0.22205062117566798,0.0014007785335305584,11.835999999999999,0.00038699400000000004,1.4318999999999996e-05,-0.00046139990264628365,9.5594e-05,-1.2430937213259489e-06,0.00059312
38,1.0,0.0,2.0586999999999998e-05,1.39894e-07,-4.3794699999999995,0.09713669999999999,1,0.0380000598423213,0.0,-0.2243303334382134,0.0017331187206882093,11.8068,0.0003691625,9.963499999999987e-06,-0.00042012678693520607,8.239050000000001e-05,2.6721565261039856e-06,0.000513824
39,1.0,0.0,2.05423e-05,1.52134e-07,-4.1894599999999995,0.08672,1,0.03900005025227532,0.0,-0.22622962225248047,0.0017203907986268752,11.785,0.00035775600000000004,6.731999999999996e-06,-0.0003889341854967239,7.240399999999998e-05,4.521240758906795e-06,0.000453446
40,1.0,0.0,2.05079e-05,1.53806e-07,-4.00175,0.0772338,1,0.040000040662229334,0.0,-0.22760140940798237,0.0018151431073058777,11.7617,0.00034451100000000004,5.137999999999997e-06,-0.0003580385689063401,6.375900000000001e-05,4.650641299863939e-06,0.000398988
41,1.0,0.0,2.04781e-05,1.6764600000000002e-07,-3.8250900000000003,0.0690312,1,0.04100003107218334,0.0,-0.2279521343714509,0.002602860061547682,11.7402,0.00033120500000000005,3.2179999999999885e-06,-0.00032835069069822283,5.715499999999999e-05,5.3117861402733255e-06,0.000349709
42,1.0,0.0,2.04493e-05,1.7543399999999998e-07,-3.66071,0.061953999999999995,1,0.04200002148213737,0.0,-0.2277315170557207,0.001795344117432665,11.7201,0.000315509,1.7470000000000089e-06,-0.0003003216849987693,5.235699999999999e-05,5.517554213598647e-06,0.000308464
43,1.0,0.0,2.04154e-05,1.8567799999999998e-07,-3.5011900000000002,0.055651400000000004,1,0.04300001189209138,0.0,-0.22668217059243986,0.002567504722488345,11.7021,0.0003007665,-1.6985000000000008e-06,-0.00027546971006718693,4.9006500000000006e-05,7.96555789006647e-06,0.000275401
44,1.0,0.0,2.03763e-05,1.87141e-07,-3.35626,0.050376599999999994,1,0.04400000230204539,0.0,-0.22454812232681887,0.0018745400769255433,11.6844,0.000286116,-2.607000000000004e-06,-0.0002506750107848806,4.698800000000003e-05,8.083644722524591e-06,0.000244735
45,1.0,0.0,2.03634e-05,2.00333e-07,-3.20378,0.0453811,1,0.0449999927119994,0.0,-0.22653084974126597,0.0018490842328028473,11.667,0.00027916150000000005,-3.264499999999992e-06,-0.00022953958909521468,4.310149999999999e-05,7.713120769182875e-06,0.00021752700000000002
46,1.0,0.0,2.03544e-05,2.11607e-07,-3.0788,0.041844599999999996,1,0.04599998312195342,0.0,-0.23134978245505228,-0.0015471496372361643,11.6526,0.00027991400000000003,4.659999999999918e-07,-0.00021929431894260283,3.741199999999998e-05,3.935049237303127e-06,0.00019727200000000002
47,1.0,0.0,2.03427e-05,2.24435e-07,-2.9497400000000003,0.038976800000000006,1,0.04699997353190744,0.0,-0.23124371643787428,-0.0009857068529740276,11.6379,0.00027724650000000004,-1.3814999999999833e-06,-0.000207173094499503,3.504050000000001e-05,4.407396567135752e-06,0.000181805
48,1.0,0.0,2.03309e-05,2.37262e-07,-2.8206900000000004,0.0361089,1,0.047999963941861463,0.0,-0.23113623620713394,-0.00042426406871193256,11.6232,0.0002745785,-3.2295000000000036e-06,-0.0001950525771631844,3.266849999999999e-05,4.879036790187181e-06,0.00016633900000000002
49,1.0,0.0,2.03192e-05,2.5009e-07,-2.69163,0.0332411,1,0.04899995435181547,0.0,-0.2310294630831748,0.00013788582233136004,11.6086,0.00027191050000000005,-5.076500000000001e-06,-0.00018293205982686578,3.02965e-05,5.350677013238623e-06,0.000150873
