,DESRegionMean,DESRegionPrime2Mean,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,r,z,u_mean_r,u_mean_t,u_mean_z,R_rr,R_rt,R_rz,R_tt,R_tz,R_zz
1618,1.0,0.0,2.30691125e-05,5.52197e-07,-1.1837137500000001,0.00320850375,1.0,0.07100001310675814,0.017,-0.27787273345944274,-2.644641589061849e-05,11.458450000000001,0.00025037625,1.0406037500002756e-07,-2.4220443275812584e-06,1.0557737499999998e-05,-1.8726316130530795e-07,2.049685e-05
1619,1.0,0.0,2.3997475000000004e-05,5.966815e-07,-1.1058875000000001,0.0028669262500000004,1.0,0.07200000831173516,0.017,-0.27000839080591055,-6.1097292270225425e-06,11.452024999999999,0.00023605987499999997,1.0765900000002438e-07,1.403176237446746e-06,9.666275000000001e-06,-1.7326846219174613e-07,1.9821225e-05
1620,1.0,0.0,2.4925812500000002e-05,6.411661249999999e-07,-1.0280625,0.0025253487499999998,1.0,0.07300000351671215,0.017,-0.2621439749290736,1.4050455741284449e-05,11.445599999999999,0.000221743525,1.1119875000002415e-07,5.228428291614349e-06,8.77463375e-06,-1.5927148777335132e-07,1.9145600000000002e-05
1621,1.0,0.0,2.58541625e-05,6.856508749999999e-07,-0.9502348749999999,0.00218377,1.0,0.07399999872168918,0.017,-0.2542797572755414,3.438699240488908e-05,11.439175,0.00020742730625,1.1483350000001903e-07,9.053664168469555e-06,7.883130000000001e-06,-1.452733340656344e-07,1.8469937500000003e-05
1622,1.0,0.0,4.1262300000000006e-05,1.09046875e-06,-0.8636175,0.0019550925,1.0,0.07499999392666618,0.017,-0.24398153479345658,0.00029472757530375066,11.431525,0.000192169775,-5.4904999999980704e-08,1.1779591770801558e-05,7.066068750000005e-06,-1.2994041353955348e-07,1.82159625e-05
1623,1.0,0.0,6.4976125e-05,1.6814662499999999e-06,-0.8203358750000002,0.001867845,1.0,0.07599998913164317,0.017,-0.23972413599104628,0.0006905689346259552,11.426937499999998,0.00018483783750000002,-3.3811741249997755e-07,1.3293028136493528e-05,6.686846250000004e-06,-1.36951420147784e-07,1.83979375e-05
1624,1.0,0.0,8.848700000000001e-05,2.2640112499999998e-06,-0.78603225,0.0017934237500000002,1.0,0.0769999843366202,0.017,-0.23686143677747482,0.0010833035579287432,11.4230375,0.00017907440000000001,-6.218048749999806e-07,1.4710833427829398e-05,6.379487499999999e-06,-1.4802837453834536e-07,1.8611287499999998e-05
1625,1.0,0.0,0.000111898625,2.8427675e-06,-0.755568625,0.0017245075000000003,1.0,0.07799997954159721,0.017,-0.23459584239309375,0.0014747757394932828,11.4194875,0.00017398339375,-9.05448999999983e-07,1.6087264558067223e-05,6.102781250000001e-06,-1.6081471019733264e-07,1.8838274999999997e-05
1626,1.0,0.0,0.00013357325,3.39220875e-06,-0.7333872499999998,0.0016654625,1.0,0.07899997474657422,0.017,-0.2336556791226762,0.0018574084854565973,11.41655,0.00017041819375000002,-1.1860146249999837e-06,1.7388646068797748e-05,5.896867499999997e-06,-1.768755861267891e-07,1.90821e-05
1627,1.0,0.0,0.000154896,3.9358600000000005e-06,-0.71264525,0.00160811125,1.0,0.0799999699515512,0.017,-0.232947529014995,0.0022382957362910767,11.4137625,0.000167121575,-1.4658162499999838e-06,1.8676788775378125e-05,5.703443750000002e-06,-1.93441805265447e-07,1.932875e-05
1628,1.0,0.0,0.00017620362500000002,4.4792475e-06,-0.6919855,0.0015508987499999998,1.0,0.08099996515652821,0.017,-0.23225288715946096,0.0026191829871255526,11.411,0.00016384115625000002,-1.7455549999999853e-06,1.9963534946065664e-05,5.510718749999999e-06,-2.0999022173457643e-07,1.95759e-05
1629,0.998715375,0.0010930415,0.0009282475,6.085420000000001e-06,-0.664753375,0.00148441,1.0,0.08200003107218334,0.017,-0.2307313879045525,0.0028545471545407615,11.394275,0.00015992314375000002,-1.921977499999986e-06,2.2747528670789672e-05,5.299863749999999e-06,-2.2160287323764954e-07,2.4903025e-05
1630,0.9923115,0.00654162125,0.004592168749999999,1.192735e-05,-0.611089,0.0013805512500000001,1.0,0.08300002627716035,0.017,-0.2258746125965632,0.0025094393183647825,11.3218,0.00015341846875,-1.6867599999999852e-06,3.150164568075323e-05,5.0147725e-06,-2.1363638623273688e-07,5.047138750000001e-05
1631,0.9859077500000001,0.0119902525,0.00825611375,1.7769275e-05,-0.5574245,0.00127669375,1.0,0.08400002148213737,0.017,-0.2210176756769216,0.002164417370536453,11.2493125,0.00014691376250000002,-1.4515474999999843e-06,4.025582304605584e-05,4.729702499999999e-06,-2.0568620189735424e-07,7.60399125e-05
1632,0.9795039999999999,0.017438837500000002,0.011920037500000001,2.3611200000000002e-05,-0.50376,0.00117283375,1.0,0.08500001668711438,0.017,-0.21616065036893228,0.001819485061055768,11.17685,0.00014040908125000003,-1.2163224999999862e-06,4.9009977556019413e-05,4.444628750000001e-06,-1.9771846489244094e-07,0.000101608325
1633,0.973100125,0.022887475,0.0155839875,2.9453149999999998e-05,-0.45009562499999994,0.001068973875,1.0,0.08600001189209139,0.017,-0.21130387506094298,0.0014743747248797943,11.104375000000001,0.00013390450625000002,-9.811149999999856e-07,5.7764176260156784e-05,4.159513750000001e-06,-1.8975931672229277e-07,0.000127176875
1634,0.96669625,0.028336062500000002,0.0192479125,3.52950375e-05,-0.396431125,0.000965115375,1.0,0.08700000709706837,0.017,-0.20644715152964901,0.0011292660137038066,11.0319,0.00012739984375,-7.458987499999873e-07,6.651828077012034e-05,3.874437499999996e-06,-1.8179282971738024e-07,0.000152745375
1635,0.9602923750000001,0.033784675,0.022911850000000004,4.1136975e-05,-0.34276650000000003,0.0008612561250000001,1.0,0.08800000230204538,0.017,-0.20159025122165972,0.0007843337042231267,10.959425,0.00012089503125,-5.106922499999876e-07,7.527247063542296e-05,3.5893325000000015e-06,-1.7382496771246485e-07,0.00017831375000000002
1636,0.95388875,0.0392332875,0.0265758125,4.6978925e-05,-0.289102,0.000757396625,1.0,0.0889999975070224,0.017,-0.19673356430201808,0.00043931225639479724,10.8869375,0.0001143903375,-2.754662499999885e-07,8.402666933956035e-05,3.3042737499999984e-06,-1.6588362221184954e-07,0.000203882375
